,lenght_num,area_num,eccen_num,blackand_num,height_num,p_and_num
5082,90,1440,5.625,1109,16,0.77
5083,2,14,0.286,10,7,0.714
5084,280,1400,56.0,1100,5,0.786
5085,296,19832,4.418,5649,67,0.285
5086,117,936,14.625,653,8,0.698
5087,46,322,6.571,250,7,0.776
5088,126,1008,15.75,578,8,0.573
5089,55,495,6.111,327,9,0.661
5090,158,1106,22.571,610,7,0.552
5091,30,210,4.286,183,7,0.871
5092,49,441,5.444,326,9,0.739
5093,118,826,16.857,718,7,0.869
5094,18,108,3.0,100,6,0.926
5095,20,120,3.333,118,6,0.983
5096,75,525,10.714,373,7,0.71
5097,17,136,2.125,117,8,0.86
5098,106,1696,6.625,1005,16,0.593
5099,6,42,0.857,36,7,0.857
5100,28,196,4.0,153,7,0.781
5101,30,240,3.75,197,8,0.821
5102,70,490,10.0,478,7,0.976
5103,31,217,4.429,191,7,0.88
5104,54,432,6.75,337,8,0.78
5105,15,90,2.5,66,6,0.733
5106,180,1440,22.5,1043,8,0.724
5107,34,238,4.857,218,7,0.916
5108,34,238,4.857,238,7,1.0
5109,65,455,9.286,407,7,0.895
5110,98,882,10.889,584,9,0.662
5111,138,1242,15.333,756,9,0.609
5112,7,42,1.167,42,6,1.0
5113,104,624,17.333,161,6,0.258
5114,261,2349,29.0,1686,9,0.718
5115,98,882,10.889,628,9,0.712
5116,253,1012,63.25,668,4,0.66
5117,80,640,10.0,492,8,0.769
5118,180,1440,22.5,1143,8,0.794
5119,65,455,9.286,421,7,0.925
5120,285,2850,28.5,1703,10,0.598
5121,92,2116,4.0,1126,23,0.532
5122,222,1998,24.667,1421,9,0.711
5123,28,196,4.0,166,7,0.847
5124,26,182,3.714,157,7,0.863
5125,32,256,4.0,157,8,0.613
5126,52,468,5.778,293,9,0.626
5127,21,147,3.0,125,7,0.85
5128,6,30,1.2,30,5,1.0
5129,13,78,2.167,54,6,0.692
5130,19,95,3.8,87,5,0.916
5131,16,80,3.2,75,5,0.938
5132,2,210,0.019,112,105,0.533
5133,85,510,14.167,370,6,0.725
5134,28,140,5.6,115,5,0.821
5135,61,427,8.714,285,7,0.667
5136,2,10,0.4,7,5,0.7
5137,18,126,2.571,110,7,0.873
5138,59,354,9.833,312,6,0.881
5139,45,270,7.5,238,6,0.881
5140,27,189,3.857,130,7,0.688
5141,24,192,3.0,109,8,0.568
5142,22,154,3.143,62,7,0.403
5143,34,2414,0.479,659,71,0.273
5144,42,210,8.4,176,5,0.838
5145,6,30,1.2,26,5,0.867
5146,15,75,3.0,26,5,0.347
5147,11,55,2.2,46,5,0.836
5148,35,245,5.0,197,7,0.804
5149,40,280,5.714,191,7,0.682
5150,85,680,10.625,467,8,0.687
5151,27,135,5.4,84,5,0.622
5152,12,72,2.0,72,6,1.0
5153,15,105,2.143,60,7,0.571
5154,14,98,2.0,92,7,0.939
5155,37,296,4.625,200,8,0.676
5156,40,240,6.667,149,6,0.621
5157,39,273,5.571,131,7,0.48
5158,69,552,8.625,355,8,0.643
5159,87,609,12.429,521,7,0.856
5160,40,280,5.714,233,7,0.832
5161,46,414,5.111,345,9,0.833
5162,17,119,2.429,111,7,0.933
5163,96,672,13.714,462,7,0.688
5164,15,105,2.143,64,7,0.61
5165,24,120,4.8,97,5,0.808
5166,39,312,4.875,222,8,0.712
5167,8,48,1.333,48,6,1.0
5168,42,336,5.25,254,8,0.756
5169,29,145,5.8,113,5,0.779
5170,28,196,4.0,147,7,0.75
5171,10,70,1.429,54,7,0.771
5172,6,30,1.2,30,5,1.0
5173,13,65,2.6,58,5,0.892
5174,18,90,3.6,90,5,1.0
5175,25,125,5.0,116,5,0.928
5176,39,195,7.8,176,5,0.903
5177,7,35,1.4,30,5,0.857
5178,108,756,15.429,610,7,0.807
5179,34,238,4.857,181,7,0.761
5180,110,1870,6.471,1128,17,0.603
5181,132,1188,14.667,698,9,0.588
5182,427,4697,38.818,2676,11,0.57
5183,110,550,22.0,306,5,0.556
5184,552,6072,50.182,4955,11,0.816
5185,186,6696,5.167,4382,36,0.654
5186,7,42,1.167,36,6,0.857
5187,20,460,0.87,309,23,0.672
5188,227,8626,5.974,5593,38,0.648
5189,39,780,1.95,456,20,0.585
5190,20,440,0.909,251,22,0.57
5191,12,228,0.632,100,19,0.439
5192,112,1792,7.0,1576,16,0.879
5193,18,252,1.286,165,14,0.655
5194,119,1190,11.9,1002,10,0.842
5195,283,283,283.0,283,1,1.0
5196,184,184,184.0,184,1,1.0
5197,16,16,16.0,16,1,1.0
5198,60,660,5.455,561,11,0.85
5199,367,4037,33.364,3108,11,0.77
5200,17,153,1.889,137,9,0.895
5201,22,220,2.2,179,10,0.814
5202,550,1650,183.33,619,3,0.375
5203,370,5180,26.429,3357,14,0.648
5204,412,5768,29.429,3869,14,0.671
5205,117,1404,9.75,1002,12,0.714
5206,348,4524,26.769,3363,13,0.743
5207,390,5070,30.0,3727,13,0.735
5208,302,3624,25.167,2880,12,0.795
5209,227,2270,22.7,2202,10,0.97
5210,17,170,1.7,124,10,0.729
5211,23,230,2.3,181,10,0.787
5212,235,235,235.0,235,1,1.0
5213,58,58,58.0,58,1,1.0
5214,12,12,12.0,12,1,1.0
5215,69,69,69.0,69,1,1.0
5216,107,107,107.0,107,1,1.0
5217,440,6160,31.429,3857,14,0.626
5218,311,3732,25.917,2914,12,0.781
5219,18,180,1.8,134,10,0.744
5220,22,242,2.0,162,11,0.669
5221,550,1650,183.33,662,3,0.401
5222,94,940,9.4,940,10,1.0
5223,422,5908,30.143,3426,14,0.58
5224,311,4043,23.923,3069,13,0.759
5225,18,180,1.8,157,10,0.872
5226,23,230,2.3,205,10,0.891
5227,463,1389,154.33,531,3,0.382
5228,85,85,85.0,85,1,1.0
5229,409,5726,29.214,3307,14,0.578
5230,337,4381,25.923,3291,13,0.751
5231,423,5499,32.538,4191,13,0.762
5232,18,162,2.0,146,9,0.901
5233,23,253,2.091,186,11,0.735
5234,8,8,8.0,8,1,1.0
5235,544,1632,181.33,662,3,0.406
5236,357,3927,32.455,3232,11,0.823
5237,188,2444,14.462,1736,13,0.71
5238,377,4901,29.0,3655,13,0.746
5239,274,3288,22.833,2687,12,0.817
5240,20,200,2.0,159,10,0.795
5241,22,176,2.75,160,8,0.909
5242,19,38,9.5,21,2,0.553
5243,17,17,17.0,17,1,1.0
5244,206,206,206.0,206,1,1.0
5245,325,650,162.5,349,2,0.537
5246,348,4872,24.857,3293,14,0.676
5247,218,2834,16.769,2090,13,0.737
5248,207,2484,17.25,1736,12,0.699
5249,245,2940,20.417,2342,12,0.797
5250,20,200,2.0,182,10,0.91
5251,23,230,2.3,205,10,0.891
5252,8,8,8.0,8,1,1.0
5253,17,17,17.0,17,1,1.0
5254,277,277,277.0,277,1,1.0
5255,199,199,199.0,199,1,1.0
5256,44,572,3.385,407,13,0.712
5257,553,5530,55.3,4890,10,0.884
5258,67,2747,1.634,1452,41,0.529
5259,259,777,86.333,760,3,0.978
5260,5,25,1.0,18,5,0.72
5261,342,12996,9.0,6053,38,0.466
5262,109,872,13.625,753,8,0.864
5263,65,520,8.125,472,8,0.908
5264,79,632,9.875,616,8,0.975
5265,57,399,8.143,380,7,0.952
5266,34,34,34.0,34,1,1.0
5267,18,126,2.571,55,7,0.437
5268,137,1233,15.222,854,9,0.693
5269,311,2799,34.556,1629,9,0.582
5270,96,576,16.0,448,6,0.778
5271,158,1106,22.571,1053,7,0.952
5272,299,2691,33.222,1896,9,0.705
5273,128,1152,14.222,858,9,0.745
5274,319,2552,39.875,1765,8,0.692
5275,59,472,7.375,317,8,0.672
5276,41,287,5.857,254,7,0.885
5277,105,12390,0.89,1296,118,0.105
5278,100,200,50.0,101,2,0.505
5279,1,9,0.111,9,9,1.0
5280,52,104,26.0,55,2,0.529
5281,161,161,161.0,161,1,1.0
5282,167,26386,1.057,7279,158,0.276
5283,181,1629,20.111,1077,9,0.661
5284,302,2416,37.75,1763,8,0.73
5285,295,2655,32.778,1483,9,0.559
5286,42,336,5.25,273,8,0.813
5287,263,2630,26.3,1550,10,0.589
5288,309,2472,38.625,1593,8,0.644
5289,108,864,13.5,593,8,0.686
5290,43,301,6.143,296,7,0.983
5291,35,245,5.0,208,7,0.849
5292,22,22,22.0,22,1,1.0
5293,13,78,2.167,38,6,0.487
5294,134,1206,14.889,820,9,0.68
5295,48,528,4.364,206,11,0.39
5296,321,2889,35.667,1597,9,0.553
5297,112,896,14.0,704,8,0.786
5298,65,455,9.286,363,7,0.798
5299,178,1246,25.429,990,7,0.795
5300,268,2412,29.778,1288,9,0.534
5301,75,525,10.714,398,7,0.758
5302,231,2079,25.667,1324,9,0.637
5303,8,40,1.6,36,5,0.9
5304,183,1464,22.875,1112,8,0.76
5305,85,595,12.143,517,7,0.869
5306,70,490,10.0,476,7,0.971
5307,71,71,71.0,71,1,1.0
5308,20,20,20.0,20,1,1.0
5309,172,172,172.0,172,1,1.0
5310,92,644,13.143,577,7,0.896
5311,95,665,13.571,618,7,0.929
5312,86,602,12.286,577,7,0.958
5313,9,63,1.286,56,7,0.889
5314,60,420,8.571,372,7,0.886
5315,90,720,11.25,531,8,0.738
5316,42,294,6.0,217,7,0.738
5317,106,106,106.0,106,1,1.0
5318,288,288,288.0,288,1,1.0
5319,74,518,10.571,430,7,0.83
5320,263,1578,43.833,1041,6,0.66
5321,19,95,3.8,74,5,0.779
5322,106,636,17.667,531,6,0.835
5323,346,2768,43.25,1607,8,0.581
5324,135,810,22.5,596,6,0.736
5325,346,2422,49.429,1733,7,0.716
5326,135,945,19.286,499,7,0.528
5327,326,1956,54.333,1400,6,0.716
5328,135,945,19.286,692,7,0.732
5329,340,2720,42.5,2002,8,0.736
5330,123,861,17.571,580,7,0.674
5331,346,2422,49.429,1813,7,0.749
5332,343,2401,49.0,1854,7,0.772
5333,19,114,3.167,89,6,0.781
5334,91,637,13.0,520,7,0.816
5335,346,2422,49.429,1771,7,0.731
5336,346,2768,43.25,1828,8,0.66
5337,346,2422,49.429,1712,7,0.707
5338,342,2736,42.75,1702,8,0.622
5339,63,315,12.6,288,5,0.914
5340,89,445,17.8,319,5,0.717
5341,42,294,6.0,210,7,0.714
5342,12,60,2.4,35,5,0.583
5343,10,40,2.5,26,4,0.65
5344,19,380,0.95,271,20,0.713
5345,30,600,1.5,358,20,0.597
5346,18,360,0.9,210,20,0.583
5347,16,320,0.8,183,20,0.572
5348,32,640,1.6,355,20,0.555
5349,82,2296,2.929,895,28,0.39
5350,45,1260,1.607,680,28,0.54
5351,28,532,1.474,485,19,0.912
5352,8,8,8.0,8,1,1.0
5353,95,95,95.0,95,1,1.0
5354,67,67,67.0,67,1,1.0
5355,10,10,10.0,10,1,1.0
5356,21,168,2.625,139,8,0.827
5357,32,256,4.0,127,8,0.496
5358,45,360,5.625,260,8,0.722
5359,28,224,3.5,111,8,0.496
5360,42,294,6.0,287,7,0.976
5361,22,176,2.75,139,8,0.79
5362,341,5797,20.059,5784,17,0.998
5363,41,328,5.125,202,8,0.616
5364,4,24,0.667,12,6,0.5
5365,10,70,1.429,52,7,0.743
5366,155,2170,11.071,1386,14,0.639
5367,10,100,1.0,91,10,0.91
5368,138,138,138.0,138,1,1.0
5369,180,5940,5.455,3627,33,0.611
5370,10,90,1.111,48,9,0.533
5371,342,5814,20.118,5790,17,0.996
5372,67,670,6.7,394,10,0.588
5373,82,820,8.2,682,10,0.832
5374,153,3825,6.12,2338,25,0.611
5375,11,121,1.0,106,11,0.876
5376,38,342,4.222,192,9,0.561
5377,126,126,126.0,126,1,1.0
5378,33,297,3.667,276,9,0.929
5379,7,63,0.778,38,9,0.603
5380,29,261,3.222,179,9,0.686
5381,155,1240,19.375,1195,8,0.964
5382,115,1380,9.583,790,12,0.572
5383,31,310,3.1,188,10,0.606
5384,36,360,3.6,242,10,0.672
5385,9,63,1.286,52,7,0.825
5386,13,78,2.167,72,6,0.923
5387,342,6156,19.0,5522,18,0.897
5388,39,468,3.25,228,12,0.487
5389,28,336,2.333,199,12,0.592
5390,33,396,2.75,314,12,0.793
5391,1,7,0.143,7,7,1.0
5392,303,3333,27.545,892,11,0.268
5393,5,55,0.455,40,11,0.727
5394,303,3333,27.545,666,11,0.2
5395,10,110,0.909,102,11,0.927
5396,11,121,1.0,106,11,0.876
5397,121,1210,12.1,804,10,0.664
5398,25,50,12.5,50,2,1.0
5399,24,48,12.0,48,2,1.0
5400,21,42,10.5,42,2,1.0
5401,22,44,11.0,44,2,1.0
5402,102,1428,7.286,1013,14,0.709
5403,11,121,1.0,97,11,0.802
5404,196,196,196.0,196,1,1.0
5405,90,990,8.182,873,11,0.882
5406,10,100,1.0,91,10,0.91
5407,1,10,0.1,10,10,1.0
5408,1,8,0.125,8,8,1.0
5409,98,1372,7.0,1054,14,0.768
5410,12,120,1.2,105,10,0.875
5411,199,398,99.5,202,2,0.508
5412,104,1144,9.455,943,11,0.824
5413,84,1176,6.0,733,14,0.623
5414,41,410,4.1,397,10,0.968
5415,137,1507,12.455,982,11,0.652
5416,11,121,1.0,105,11,0.868
5417,159,159,159.0,159,1,1.0
5418,64,704,5.818,393,11,0.558
5419,21,210,2.1,196,10,0.933
5420,12,132,1.091,89,11,0.674
5421,199,199,199.0,199,1,1.0
5422,57,3420,0.95,2843,60,0.831
5423,52,1976,1.368,1801,38,0.911
5424,127,4826,3.342,4199,38,0.87
5425,96,3648,2.526,3051,38,0.836
5426,69,2622,1.816,2201,38,0.839
5427,5,180,0.139,147,36,0.817
5428,1,7,0.143,7,7,1.0
5429,231,1848,28.875,1630,8,0.882
5430,141,1974,10.071,1323,14,0.67
5431,12,132,1.091,111,11,0.841
5432,187,2618,13.357,1248,14,0.477
5433,11,121,1.0,99,11,0.818
5434,70,70,70.0,70,1,1.0
5435,14,14,14.0,14,1,1.0
5436,183,1830,18.3,1248,10,0.682
5437,151,1359,16.778,1279,9,0.941
5438,170,1700,17.0,1206,10,0.709
5439,156,1716,14.182,1219,11,0.71
5440,115,1150,11.5,872,10,0.758
5441,1,7,0.143,7,7,1.0
5442,1,9,0.111,9,9,1.0
5443,87,870,8.7,665,10,0.764
5444,11,110,1.1,93,10,0.845
5445,26,208,3.25,124,8,0.596
5446,70,70,70.0,70,1,1.0
5447,9,9,9.0,9,1,1.0
5448,125,1750,8.929,1285,14,0.734
5449,57,513,6.333,467,9,0.91
5450,208,4576,9.455,2539,22,0.555
5451,47,470,4.7,466,10,0.991
5452,12,132,1.091,99,11,0.75
5453,65,715,5.909,473,11,0.662
5454,45,405,5.0,243,9,0.6
5455,131,131,131.0,131,1,1.0
5456,165,1650,16.5,1147,10,0.695
5457,168,1848,15.273,1337,11,0.723
5458,147,1617,13.364,982,11,0.607
5459,12,132,1.091,108,11,0.818
5460,119,1309,10.818,887,11,0.678
5461,62,124,31.0,70,2,0.565
5462,147,1617,13.364,1230,11,0.761
5463,193,2123,17.545,1451,11,0.683
5464,20,20,20.0,20,1,1.0
5465,87,87,87.0,87,1,1.0
5466,279,279,279.0,279,1,1.0
5467,16,16,16.0,16,1,1.0
5468,524,2096,131.0,1264,4,0.603
5469,4,28,0.571,26,7,0.929
5470,95,570,15.833,519,6,0.911
5471,41,287,5.857,230,7,0.801
5472,1,8,0.125,8,8,1.0
