,dwipd_cat,hdchk_cat,stlmt_cat,wkcti_cat,mulch_cat,blxwp_cat,wknck_cat,class_cat,wkovl_cat,skach_cat,dsopp_cat,bkblk_cat,spcop_cat,reskd_cat,skewr_cat,rxmsq_cat,skrxp_cat,bxqsq_cat
2467,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2468,l,f,f,t,t,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2469,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2470,l,f,f,f,t,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2471,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2472,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2473,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2474,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2475,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2476,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2477,l,f,f,t,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2478,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2479,l,f,f,f,t,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2480,l,f,f,f,t,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2481,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2482,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2483,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2484,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2485,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2486,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2487,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2488,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2489,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2490,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2491,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2492,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2493,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2494,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2495,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2496,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2497,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2498,l,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2499,l,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2500,l,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2501,l,f,f,t,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2502,l,f,f,t,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2503,l,f,f,t,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2504,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2505,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2506,l,f,f,t,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2507,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2508,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2509,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2510,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2511,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2512,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2513,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2514,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2515,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2516,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2517,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2518,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2519,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2520,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2521,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2522,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2523,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2524,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2525,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2526,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2527,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2528,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2529,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2530,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2531,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2532,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2533,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2534,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2535,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2536,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2537,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2538,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2539,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2540,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2541,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2542,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2543,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2544,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2545,l,f,f,t,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2546,l,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2547,l,f,f,f,t,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2548,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2549,l,f,f,t,f,t,t,nowin,f,f,f,t,f,f,t,f,f,t
2550,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2551,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2552,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2553,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2554,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2555,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2556,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2557,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2558,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2559,l,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2560,l,f,f,t,f,t,t,nowin,f,f,f,t,f,f,t,f,t,t
2561,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2562,l,f,f,f,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2563,l,f,f,t,f,t,f,nowin,f,f,f,t,f,f,t,f,f,t
2564,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,t,f,t
2565,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,t,f,t
2566,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2567,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2568,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2569,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2570,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2571,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2572,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2573,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2574,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2575,l,f,f,t,f,f,t,nowin,t,f,f,f,f,f,t,f,f,t
2576,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,t,f,f,t
2577,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2578,l,f,f,t,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2579,l,f,f,t,f,f,t,nowin,f,f,f,f,f,f,t,f,f,t
2580,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2581,l,f,f,t,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2582,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,t,f,f,t
2583,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2584,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2585,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2586,l,f,f,t,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2587,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2588,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2589,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2590,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2591,l,f,f,t,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2592,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2593,l,f,f,t,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2594,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2595,l,f,f,f,f,t,f,nowin,t,f,f,t,f,f,t,f,f,t
2596,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2597,l,f,f,t,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2598,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2599,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2600,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2601,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2602,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2603,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2604,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2605,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2606,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2607,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2608,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2609,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2610,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2611,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2612,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2613,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2614,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2615,l,f,f,f,t,f,t,nowin,t,f,f,f,f,f,f,f,f,t
2616,l,f,f,f,t,f,t,nowin,t,f,f,f,f,f,f,f,f,t
2617,l,f,f,f,f,f,t,nowin,f,f,f,f,f,f,f,f,f,t
2618,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2619,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2620,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2621,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2622,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2623,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2624,g,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,t,f,t
2625,g,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,t,f,t
2626,g,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2627,l,f,f,f,f,f,t,nowin,f,f,t,f,f,f,t,f,f,t
2628,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
2629,l,f,f,f,f,f,f,nowin,f,f,t,f,f,f,t,f,f,t
2630,l,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,f,f,t
2631,l,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,f,f,t
2632,l,f,f,f,f,t,f,nowin,t,f,t,f,f,f,t,f,f,t
2633,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2634,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2635,l,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,t,f,t
2636,l,f,f,f,f,t,t,nowin,t,f,t,f,f,f,t,t,f,t
2637,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,f,f,t
2638,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2639,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2640,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2641,l,f,f,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2642,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,t,t,f,t
2643,l,f,f,f,f,f,t,nowin,t,f,t,f,f,f,f,f,f,t
2644,l,f,f,f,f,f,t,nowin,f,f,t,f,f,f,f,f,f,t
2645,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2646,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2647,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2648,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2649,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2650,g,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2651,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2652,g,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2653,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2654,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2655,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2656,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,t
2657,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,t
2658,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,t,t
2659,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2660,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2661,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2662,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2663,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2664,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2665,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2666,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2667,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2668,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2669,g,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2670,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,t,f,t
2671,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
2672,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2673,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2674,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2675,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2676,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,t,t
2677,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,t,t
2678,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2679,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2680,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2681,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2682,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2683,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2684,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2685,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2686,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,t,f,f,t
2687,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2688,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2689,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2690,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2691,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,t
2692,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2693,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
2694,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
2695,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2696,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2697,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2698,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2699,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2700,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2701,l,f,f,f,t,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2702,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2703,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2704,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2705,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2706,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2707,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2708,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2709,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2710,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2711,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2712,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2713,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2714,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2715,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,t
2716,l,f,f,f,f,t,f,nowin,f,f,f,f,f,f,f,f,f,t
2717,l,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,f,f,t
2718,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2719,l,f,f,f,t,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2720,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2721,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2722,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
2723,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
2724,l,f,f,f,f,f,f,nowin,t,f,f,f,f,f,f,f,f,t
2725,l,f,f,f,f,f,f,nowin,f,f,f,f,f,f,f,f,f,t
2726,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,t,t
2727,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,t,t
2728,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,t,t
2729,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2730,l,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,t
2731,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2732,l,f,f,f,f,t,f,nowin,t,f,f,f,f,f,f,f,f,t
2733,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,t,t
2734,l,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,t,t
2735,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
2736,g,f,f,f,f,f,f,nowin,t,f,t,f,f,f,f,f,f,t
2737,l,f,f,f,f,f,f,nowin,f,f,t,f,f,f,f,f,f,t
2738,l,f,f,f,t,f,f,nowin,t,f,t,f,f,f,f,f,f,t
2739,l,f,f,f,t,f,f,nowin,f,f,t,f,f,f,f,f,f,t
2740,g,f,t,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2741,l,f,t,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,t
2742,g,f,t,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2743,l,f,t,f,f,f,f,nowin,t,f,t,f,f,f,t,t,f,t
2744,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2745,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,f
2746,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2747,g,f,f,t,f,f,f,nowin,t,f,f,f,f,f,t,f,f,f
2748,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2749,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2750,g,f,f,t,f,f,f,nowin,t,f,f,f,f,f,t,f,f,f
2751,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,f,f,f
2752,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2753,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2754,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2755,g,f,f,f,f,f,f,nowin,t,f,f,t,f,f,t,f,f,f
2756,g,f,f,f,f,f,f,nowin,t,f,f,t,f,f,t,f,f,f
2757,g,f,f,f,f,f,f,nowin,t,f,f,t,f,f,t,f,f,f
2758,g,f,f,f,f,f,f,nowin,t,f,f,t,f,f,t,f,f,f
2759,g,f,f,f,f,f,f,nowin,t,f,f,t,f,f,t,f,f,f
2760,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2761,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2762,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2763,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2764,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2765,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,f,f,f
2766,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,f
2767,g,f,f,f,f,f,f,nowin,t,f,f,f,f,f,t,t,f,f
2768,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,t,f,f
2769,g,f,f,f,f,t,f,nowin,t,f,f,f,f,f,t,t,f,f
2770,g,t,f,f,f,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2771,g,t,f,f,t,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2772,g,t,f,f,f,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2773,g,t,f,f,t,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2774,g,t,f,f,f,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2775,g,t,f,f,t,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2776,g,t,f,f,f,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2777,g,t,f,f,t,f,f,nowin,f,f,f,t,f,f,t,f,f,f
2778,g,f,f,f,f,f,t,nowin,f,f,f,f,f,f,t,f,f,f
2779,g,f,f,f,t,f,t,nowin,f,f,f,f,f,f,t,f,f,f
2780,g,f,f,f,f,f,t,nowin,f,f,f,t,f,f,t,f,t,f
2781,g,f,f,f,f,f,t,nowin,f,f,f,t,f,f,t,f,t,f
2782,g,f,f,f,f,f,t,nowin,f,f,f,t,f,f,t,f,t,f
2783,g,f,f,f,f,f,t,nowin,f,f,f,t,f,f,t,f,f,f
2784,g,f,f,f,f,f,t,nowin,f,f,f,t,f,f,t,f,t,f
2785,g,f,f,f,t,f,t,nowin,f,f,f,f,f,f,t,f,f,f
2786,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,t,f,f,f
2787,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,t,f,f,f
2788,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,f
2789,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,f,f
2790,g,f,f,f,f,t,t,nowin,f,f,f,t,f,f,t,f,t,f
2791,g,f,f,f,t,f,t,nowin,t,f,f,f,f,f,f,f,f,f
2792,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2793,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2794,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2795,g,f,f,f,f,f,t,nowin,t,f,f,f,f,f,f,t,f,f
2796,g,f,f,f,f,f,t,nowin,f,f,f,f,f,f,f,f,f,f
2797,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2798,g,f,f,f,t,f,t,nowin,f,f,f,f,f,f,f,f,f,f
2799,g,f,f,f,t,f,t,nowin,f,f,f,f,f,f,f,f,f,f
2800,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2801,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,f
2802,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,f
2803,g,f,f,f,f,t,t,nowin,t,f,f,f,f,f,f,f,f,f
2804,g,f,f,f,f,t,t,nowin,f,f,f,f,f,f,f,f,f,f
