,eccen_num,height_num,blackand_num,p_black_num,class_cat,mean_tr_num
4660,26.5,16,4879,0.371,1,5.16
4661,27.455,11,2670,0.379,1,2.81
4662,0.754,187,23301,0.415,3,4.69
4663,7.714,7,321,0.497,1,3.42
4664,3.829,82,12923,0.296,1,10.84
4665,9.0,1,9,1.0,1,9.0
4666,9.111,9,513,0.306,1,2.86
4667,17.222,9,1007,0.376,1,2.53
4668,6.0,12,793,0.638,1,6.12
4669,23.0,1,23,0.348,2,1.6
4670,14.0,1,14,0.5,2,2.33
4671,45.0,1,45,0.244,2,1.38
4672,5.435,23,2875,0.953,1,20.75
4673,23.5,16,3490,0.371,1,5.57
4674,0.833,12,94,0.675,1,11.57
4675,22.0,16,4157,0.39,1,5.25
4676,21.455,11,2084,0.354,1,2.91
4677,1.333,3,12,1.0,1,12.0
4678,1.727,11,198,0.598,1,7.35
4679,10.267,15,1626,0.423,1,5.84
4680,26.063,16,4349,0.381,1,5.29
4681,33.667,12,3267,0.334,1,2.82
4682,0.4,5,9,0.9,4,9.0
4683,0.143,14,15,0.536,4,15.0
4684,5.625,24,3131,0.911,1,18.69
4685,0.182,11,14,0.636,4,14.0
4686,18.0,12,1981,0.507,1,5.3
4687,2.0,11,209,0.632,1,8.05
4688,17.867,15,2940,0.413,1,5.1
4689,1.333,3,11,0.917,1,11.0
4690,8.545,11,700,0.38,1,3.12
4691,0.5,4,8,1.0,4,8.0
4692,23.706,17,3568,0.349,1,5.43
4693,2.0,11,213,0.624,1,9.44
4694,5.7,10,421,0.407,1,2.94
4695,22.25,16,3279,0.377,1,5.8
4696,1.833,12,221,0.568,1,7.5
4697,27.438,16,5084,0.384,1,5.09
4698,39.636,11,3623,0.336,1,2.86
4699,11.75,8,693,0.485,1,3.07
4700,25.625,16,3731,0.381,1,5.55
4701,2.0,11,215,0.603,1,8.59
4702,15.188,16,2756,0.394,1,5.5
4703,34.364,11,2846,0.33,1,2.95
4704,0.111,9,9,1.0,4,9.0
4705,9.5,6,310,0.453,1,2.46
4706,13.0,8,724,0.575,1,3.71
4707,8.0,8,485,0.541,1,3.85
4708,3.519,77,15523,0.478,1,11.28
4709,29.778,9,1675,0.465,1,6.3
4710,25.556,9,1800,0.399,1,2.63
4711,16.667,9,1020,0.284,1,1.76
4712,1.625,8,85,0.663,1,6.9
4713,19.625,8,1240,0.446,1,2.55
4714,25.778,9,1633,0.274,1,1.76
4715,1.625,8,82,0.635,1,8.25
4716,24.8,10,1807,0.356,1,2.6
4717,17.7,10,1226,0.26,1,1.77
4718,1.625,8,85,0.683,1,7.1
4719,19.0,9,1198,0.4,1,2.87
4720,6.0,8,346,0.354,1,1.68
4721,1.857,7,90,0.78,1,7.89
4722,31.6,10,2126,0.366,1,2.74
4723,31.222,9,2164,0.272,1,1.73
4724,1.857,7,89,0.791,1,6.0
4725,26.8,10,2022,0.494,1,6.02
4726,30.667,9,2102,0.388,1,2.58
4727,30.889,9,1997,0.258,1,1.62
4728,1.625,8,85,0.625,1,5.91
4729,39.778,9,2782,0.385,1,2.36
4730,21.25,8,1210,0.277,1,1.6
4731,2.714,7,123,0.662,1,4.89
4732,26.9,10,1335,0.306,1,5.15
4733,39.8,10,2965,0.342,1,2.44
4734,11.429,7,538,0.361,1,1.63
4735,1.5,8,78,0.583,1,6.22
4736,23.8,10,1730,0.353,1,2.85
4737,8.8,10,588,0.257,1,1.82
4738,1.857,7,81,0.67,1,7.63
4739,27.9,10,1916,0.377,1,2.7
4740,8.889,9,603,0.304,1,1.8
4741,2.714,7,121,0.662,1,5.18
4742,26.8,10,1581,0.395,1,5.88
4743,18.0,9,769,0.254,1,2.69
4744,20.25,8,534,0.204,1,3.12
4745,13.625,8,836,0.447,1,2.47
4746,18.111,9,748,0.264,1,2.98
4747,20.25,8,1024,0.327,1,2.85
4748,18.111,9,805,0.263,1,2.82
4749,20.375,8,1280,0.383,1,2.79
4750,16.2,10,1183,0.294,1,2.71
4751,34.667,3,213,0.606,1,9.95
4752,23.0,8,1144,0.237,1,1.64
4753,0.714,7,29,0.829,1,29.0
4754,21.667,6,412,0.253,1,2.05
4755,4.25,4,44,0.191,1,1.86
4756,0.125,8,8,1.0,1,8.0
4757,1.333,87,4194,0.406,1,104.95
4758,1.933,15,422,0.524,1,4.15
4759,3.338,77,9689,0.465,1,72.47
4760,1.424,59,3517,0.659,1,148.36
4761,5.727,11,557,0.413,1,3.08
4762,2.727,11,272,0.467,1,4.16
4763,21.25,24,11341,0.846,2,38.65
4764,1.118,17,123,0.362,1,58.5
4765,1.412,17,300,0.426,1,4.7
4766,17.667,9,866,0.249,1,1.93
4767,18.667,9,1000,0.268,1,1.89
4768,16.375,8,834,0.246,1,1.46
4769,25.75,8,1307,0.236,1,1.64
4770,36.167,6,890,0.25,1,1.52
4771,30.667,6,770,0.272,1,1.54
4772,34.714,7,898,0.219,1,1.62
4773,31.286,7,946,0.195,1,1.44
4774,15.714,7,483,0.21,1,1.38
4775,18.286,7,645,0.265,1,1.69
4776,1.235,17,219,0.373,1,16.63
4777,1.353,17,316,0.419,1,6.56
4778,10.059,17,1226,0.208,1,2.42
4779,18.444,9,905,0.274,1,1.88
4780,8.111,9,412,0.298,1,2.55
4781,13.889,9,676,0.21,1,1.69
4782,13.625,8,519,0.219,1,1.61
4783,5.4,5,67,0.296,1,3.08
4784,9.5,8,310,0.232,1,1.88
4785,4.5,4,56,0.181,1,6.5
4786,34.286,7,904,0.215,1,1.64
4787,10.2,5,212,0.314,1,1.63
4788,28.875,8,1052,0.228,1,1.64
4789,33.0,7,1035,0.26,1,1.71
4790,4.75,4,70,0.421,1,1.78
4791,14.0,5,146,0.18,1,1.4
4792,40.6,5,872,0.239,1,1.3
4793,1.222,18,203,0.366,1,14.5
4794,17.889,9,755,0.273,1,2.41
4795,1.412,17,323,0.426,1,4.46
4796,8.778,18,1190,0.198,1,2.46
4797,10.222,9,575,0.287,1,1.93
4798,8.0,6,278,0.316,1,1.57
4799,11.875,8,490,0.187,1,1.34
4800,32.429,7,809,0.217,1,1.6
4801,34.714,7,817,0.198,1,1.48
4802,30.25,8,792,0.171,1,1.45
4803,24.0,8,889,0.207,1,1.57
4804,14.0,7,337,0.207,1,1.42
4805,1.294,17,286,0.425,1,4.68
4806,19.0,8,757,0.27,1,2.0
4807,0.647,17,81,0.326,1,10.17
4808,0.647,17,121,0.417,1,9.75
4809,14.1,10,910,0.236,1,2.25
4810,7.667,6,242,0.322,1,1.48
4811,28.625,8,887,0.168,1,1.57
4812,14.125,8,686,0.21,1,1.41
4813,13.8,5,218,0.249,1,1.51
4814,6.8,5,101,0.141,1,1.26
4815,11.6,5,216,0.2,1,1.41
4816,7.2,5,142,0.211,1,1.52
4817,9.2,5,185,0.174,1,1.43
4818,19.286,7,712,0.156,1,1.23
4819,23.6,5,293,0.154,1,1.44
4820,1.667,3,12,0.533,1,4.0
4821,20.714,7,668,0.207,1,1.5
4822,13.0,7,341,0.163,1,1.46
4823,35.4,5,441,0.226,1,1.71
4824,1.294,17,152,0.321,1,8.57
4825,16.667,9,782,0.237,1,1.75
4826,1.412,17,342,0.4,1,4.79
4827,14.625,8,601,0.173,1,1.3
4828,6.842,19,1606,0.208,1,1.93
4829,34.143,7,797,0.16,1,1.51
4830,15.714,7,344,0.174,1,1.25
4831,3.5,6,56,0.198,4,1.67
4832,7.833,6,127,0.177,1,1.61
4833,6.25,4,71,0.28,1,1.33
4834,17.333,6,538,0.234,1,1.32
4835,7.75,4,117,0.419,1,1.58
4836,27.429,7,518,0.136,1,1.36
4837,23.143,7,266,0.096,1,1.49
4838,26.0,8,817,0.194,1,1.65
4839,1.294,17,283,0.409,1,4.5
4840,18.9,10,973,0.263,1,2.34
4841,18.4,5,278,0.287,1,1.38
4842,15.857,7,686,0.254,1,1.5
4843,1.333,18,324,0.454,1,5.76
4844,28.875,8,1003,0.21,1,1.65
4845,10.278,18,1193,0.163,1,2.39
4846,30.25,8,1183,0.232,1,1.72
4847,6.857,7,206,0.298,1,1.67
4848,10.0,6,296,0.292,1,1.57
4849,30.143,7,965,0.257,1,1.7
4850,3.4,5,63,0.376,1,2.91
4851,1.005,197,12964,0.273,5,46.93
4852,31.857,7,1036,0.205,1,1.4
4853,9.571,7,257,0.258,1,1.7
4854,10.826,23,5488,0.77,1,16.33
4855,1.353,17,243,0.373,1,10.43
4856,18.778,9,942,0.26,1,1.82
4857,11.111,9,573,0.247,1,1.83
4858,11.833,6,408,0.329,1,1.57
4859,26.25,8,811,0.178,1,1.44
4860,11.0,4,108,0.267,1,1.81
4861,13.857,7,313,0.196,1,1.68
4862,21.4,5,487,0.247,1,1.43
4863,2.0,17,90,0.123,1,17.75
4864,10.579,19,2164,0.238,1,2.07
4865,30.429,7,1112,0.235,1,1.5
4866,4.667,6,99,0.327,1,2.12
4867,14.0,7,417,0.254,1,1.53
4868,19.0,7,520,0.211,1,1.75
4869,10.286,7,328,0.236,1,1.7
4870,2.013,79,4623,0.319,1,51.4
4871,3.182,77,9871,0.445,1,32.67
4872,2.473,74,8289,0.544,1,127.0
4873,180.33,3,1213,0.71,2,88.62
4874,17.0,9,1168,0.304,1,2.06
4875,5.8,10,518,0.402,1,2.81
4876,0.012,84,84,1.0,4,84.0
4877,13.714,14,1584,0.234,1,2.28
4878,0.75,16,160,0.526,1,7.21
4879,20.286,14,2777,0.236,1,2.24
4880,25.0,9,1501,0.198,1,1.41
4881,32.5,10,2248,0.215,1,1.51
4882,37.0,9,2011,0.237,1,1.57
4883,21.889,9,1240,0.274,1,1.74
4884,6.444,9,349,0.351,1,2.29
4885,24.846,13,2340,0.256,1,2.4
4886,1.412,17,289,0.36,1,5.88
4887,5.286,7,247,0.521,1,3.14
4888,20.444,9,1322,0.214,1,1.46
4889,4.889,9,268,0.341,1,2.55
4890,33.0,10,2215,0.207,1,1.61
4891,3.667,9,201,0.34,1,2.53
4892,29.2,10,1896,0.203,1,1.5
4893,7.143,7,259,0.266,1,1.45
4894,0.009,117,117,1.0,4,117.0
4895,23.25,4,284,0.312,1,1.66
4896,15.667,6,527,0.184,1,1.32
4897,21.846,13,2040,0.205,1,1.87
4898,15.667,6,493,0.188,1,1.63
4899,1.5,16,359,0.393,1,4.72
4900,18.8,5,397,0.234,1,1.39
4901,13.917,12,1507,0.225,1,1.93
4902,18.8,5,375,0.183,1,1.62
4903,23.75,4,372,0.311,1,1.51
4904,8.714,7,339,0.241,1,1.47
4905,15.833,6,380,0.209,1,1.63
4906,15.5,6,397,0.238,1,1.71
4907,28.8,10,1624,0.191,1,1.5
4908,18.6,5,465,0.351,1,1.66
4909,18.0,1,18,0.389,1,3.5
4910,32.3,10,2183,0.198,1,1.38
4911,19.0,5,374,0.255,1,1.73
4912,16.167,6,496,0.232,1,1.55
4913,29.3,10,1746,0.207,1,1.53
4914,19.2,5,354,0.342,1,2.13
4915,16.0,6,533,0.309,1,1.73
4916,16.0,6,405,0.335,1,2.44
4917,16.0,6,426,0.259,1,1.69
4918,1.412,17,330,0.407,1,4.88
4919,18.385,13,1912,0.239,1,2.16
4920,12.6,5,292,0.368,1,2.0
4921,37.25,8,1886,0.242,1,1.5
4922,16.0,6,405,0.319,1,2.3
4923,19.2,5,392,0.404,1,2.77
4924,8.0,7,310,0.329,1,1.65
4925,18.8,5,444,0.277,1,1.63
4926,33.0,10,2545,0.225,1,1.44
4927,16.0,6,371,0.309,1,2.44
4928,15.833,6,447,0.274,1,1.97
4929,31.9,10,2149,0.239,1,1.67
4930,16.0,6,467,0.297,1,2.25
4931,16.4,5,329,0.361,1,2.11
4932,16.0,6,435,0.351,1,2.43
4933,1.5,16,335,0.411,1,4.51
4934,31.667,9,1961,0.338,1,2.42
4935,16.0,6,541,0.267,1,1.51
4936,16.0,6,458,0.302,1,2.2
4937,0.007,136,136,0.993,4,135.0
4938,33.889,9,2003,0.191,1,1.4
4939,16.0,6,493,0.26,1,1.53
4940,18.8,5,353,0.313,1,1.91
4941,2.714,7,84,0.286,1,1.65
4942,15.833,6,438,0.256,1,1.78
4943,36.778,9,2056,0.222,1,1.57
4944,15.833,6,532,0.226,1,1.45
4945,16.0,6,385,0.234,1,2.01
4946,28.2,10,1977,0.191,1,1.43
4947,16.167,6,409,0.235,1,1.71
4948,20.333,9,989,0.218,1,1.42
4949,16.167,6,462,0.282,1,1.84
4950,16.167,6,419,0.266,1,1.82
4951,15.5,6,537,0.276,1,1.52
4952,15.667,6,402,0.287,1,2.45
4953,13.857,7,537,0.211,1,1.51
4954,1.5,16,364,0.44,1,5.28
4955,7.583,12,644,0.281,1,2.46
4956,19.4,5,403,0.334,1,1.98
4957,16.167,6,408,0.299,1,1.85
4958,18.615,13,1932,0.231,1,2.33
4959,24.0,4,289,0.417,1,2.19
4960,16.0,6,385,0.198,1,1.61
4961,20.0,7,868,0.253,1,1.49
4962,16.0,6,485,0.262,1,1.51
4963,30.3,10,2028,0.179,1,1.32
4964,19.2,5,402,0.323,1,1.78
4965,16.0,6,459,0.217,1,1.45
4966,28.4,10,2013,0.202,1,1.43
4967,17.25,4,265,0.377,1,1.82
4968,8.889,9,500,0.231,1,1.54
4969,19.2,5,344,0.329,1,2.14
4970,16.0,6,519,0.274,1,1.58
4971,16.0,6,331,0.318,1,3.0
4972,19.8,5,366,0.303,1,1.92
4973,16.0,6,417,0.293,1,2.09
4974,24.0,4,337,0.479,1,2.56
4975,0.027,37,37,1.0,4,37.0
4976,15.667,6,486,0.326,1,2.02
4977,5.75,16,769,0.245,1,3.61
4978,6.5,6,219,0.342,1,2.05
4979,7.8,5,161,0.395,1,3.67
4980,7.8,5,128,0.436,1,3.54
4981,1.788,160,10347,0.201,5,55.42
4982,3.132,91,4287,0.158,5,113.89
4983,1.141,64,2077,0.403,3,72.38
4984,1.048,63,2458,0.491,3,44.37
4985,0.769,65,1582,0.454,3,245.83
4986,1.254,63,1718,0.338,3,186.78
4987,0.031,32,32,1.0,4,32.0
4988,27.0,4,357,0.778,2,56.0
4989,2.909,11,176,0.264,1,3.1
4990,2.0,9,123,0.395,1,2.78
4991,1.0,9,32,0.321,1,13.0
4992,5.182,11,425,0.343,1,2.95
4993,20.0,1,20,0.75,2,3.0
4994,22.909,11,262,0.092,2,63.75
4995,4.429,7,176,0.382,1,1.84
4996,4.222,9,250,0.377,1,2.74
4997,0.012,430,475,0.216,4,46.5
4998,16.778,9,769,0.185,1,1.39
4999,8.8,10,431,0.248,1,2.16
5000,17.778,9,1152,0.215,1,1.58
5001,13.143,7,584,0.292,1,1.54
5002,14.111,9,776,0.213,1,1.58
5003,0.1,10,10,0.9,4,9.0
5004,9.375,8,397,0.228,1,1.37
5005,17.0,7,726,0.285,1,1.5
5006,0.571,7,20,0.429,1,2.4
5007,41.0,1,41,0.39,1,1.07
5008,40.0,1,40,0.4,1,1.07
5009,42.0,1,42,0.405,1,1.06
5010,6.556,9,426,0.237,1,1.56
5011,0.125,8,8,1.0,4,8.0
5012,2.833,6,82,0.245,1,1.39
5013,15.0,8,718,0.25,1,1.66
5014,8.429,7,413,0.462,1,2.33
5015,17.857,7,643,0.29,1,1.59
5016,12.333,9,570,0.209,1,1.57
5017,23.429,7,962,0.281,1,1.6
5018,1.143,7,42,0.393,1,2.0
5019,40.0,1,40,0.4,1,1.07
5020,35.0,1,35,0.429,1,1.07
5021,4.429,7,181,0.336,1,1.52
5022,23.444,9,1343,0.219,1,1.48
5023,10.333,9,614,0.229,1,1.57
5024,16.125,8,849,0.232,1,1.46
5025,1.167,6,40,0.333,1,1.4
5026,1.714,7,51,0.226,1,2.38
5027,9.778,9,575,0.263,1,1.59
5028,33.0,1,33,0.364,1,1.09
5029,63.0,1,63,0.952,2,20.0
5030,6.0,8,355,0.396,1,2.03
5031,5.429,7,242,0.41,1,1.82
5032,5.143,7,247,0.456,1,2.05
5033,10.857,7,457,0.301,1,1.38
5034,0.4,5,8,0.8,1,8.0
5035,8.0,7,157,0.143,1,1.56
5036,15.0,7,518,0.256,1,1.69
5037,7.571,7,91,0.089,1,1.5
5038,95.0,1,95,0.379,1,1.03
5039,8.333,9,471,0.194,1,1.46
5040,76.0,1,76,0.961,2,36.5
5041,2.5,8,98,0.263,1,2.0
5042,4.429,7,170,0.415,1,2.31
5043,10.889,9,569,0.285,1,2.06
5044,11.333,9,514,0.166,1,1.58
5045,3.5,6,93,0.238,1,1.58
5046,1.714,7,44,0.25,1,1.75
5047,8.625,8,485,0.261,1,1.47
5048,102.0,1,102,0.961,2,24.5
5049,9.625,8,450,0.232,1,1.47
5050,2.75,8,139,0.438,1,2.41
5051,8.857,7,418,0.272,1,1.46
5052,1.667,6,39,0.183,1,1.83
5053,1.167,6,31,0.333,1,2.33
5054,4.0,5,48,0.17,1,1.55
5055,91.0,1,91,0.352,1,1.03
5056,29.0,1,29,0.31,1,1.13
5057,2.429,7,88,0.16,1,1.73
5058,1.5,6,43,0.296,1,2.0
5059,11.2,5,132,0.121,1,1.31
5060,11.0,4,137,0.267,1,1.42
5061,25.6,5,489,0.759,2,162.0
5062,23.5,2,48,0.17,1,1.14
5063,22.0,1,22,0.318,1,1.17
5064,5.167,6,105,0.199,1,1.85
5065,2.667,3,21,0.333,1,1.33
5066,47.0,1,47,0.34,1,1.14
5067,4.889,9,315,0.412,1,2.47
5068,6.5,6,165,0.226,1,1.66
5069,1.143,7,35,0.214,1,1.71
5070,3.556,9,206,0.417,1,3.08
5071,8.333,6,189,0.24,1,1.76
5072,1.143,7,43,0.304,1,1.42
5073,77.0,1,77,0.325,1,1.04
5074,47.0,1,47,0.426,1,1.05
5075,42.0,1,42,0.381,1,1.07
5076,8.429,7,283,0.242,1,1.79
5077,13.667,6,149,0.104,1,1.31
5078,2.4,5,28,0.2,1,1.71
5079,11.6,5,75,0.09,1,1.18
5080,8.0,9,320,0.255,1,2.01
5081,45.0,1,45,0.356,1,1.07
5082,5.625,16,1109,0.197,1,1.39
5083,0.286,7,10,0.643,4,9.0
5084,56.0,5,1100,0.78,2,156.0
5085,4.418,67,5649,0.088,1,1.54
5086,14.625,8,653,0.201,1,1.45
5087,6.571,7,250,0.416,1,2.63
5088,15.75,8,578,0.209,1,1.45
5089,6.111,9,327,0.275,1,1.92
5090,22.571,7,610,0.211,1,1.6
5091,4.286,7,183,0.271,1,1.33
5092,5.444,9,326,0.252,1,1.61
5093,16.857,7,718,0.386,1,2.26
5094,3.0,6,100,0.343,1,1.76
5095,3.333,6,118,0.317,1,1.52
5096,10.714,7,373,0.263,1,1.52
5097,2.125,8,117,0.228,1,1.48
5098,6.625,16,1005,0.192,1,1.49
5099,0.857,7,36,0.286,1,1.71
5100,4.0,7,153,0.286,1,1.56
5101,3.75,8,197,0.242,1,1.53
5102,10.0,7,478,0.265,1,1.4
5103,4.429,7,191,0.3,1,1.97
5104,6.75,8,337,0.188,1,1.53
5105,2.5,6,66,0.244,1,2.2
5106,22.5,8,1043,0.199,1,1.31
5107,4.857,7,218,0.223,1,1.33
5108,4.857,7,238,0.252,1,1.43
5109,9.286,7,407,0.407,1,2.18
5110,10.889,9,584,0.185,1,1.58
5111,15.333,9,756,0.271,1,1.87
5112,1.167,6,42,0.452,1,2.38
5113,17.333,6,161,0.099,1,2.0
5114,29.0,9,1686,0.183,1,1.42
5115,10.889,9,628,0.302,1,2.03
5116,63.25,4,668,0.129,1,1.41
5117,10.0,8,492,0.197,1,1.48
5118,22.5,8,1143,0.213,1,1.39
5119,9.286,7,421,0.404,1,2.07
5120,28.5,10,1703,0.175,1,1.58
5121,4.0,23,1126,0.145,1,1.44
5122,24.667,9,1421,0.202,1,1.52
5123,4.0,7,166,0.306,1,1.58
5124,3.714,7,157,0.302,1,1.9
5125,4.0,8,157,0.23,1,1.4
5126,5.778,9,293,0.203,1,1.38
5127,3.0,7,125,0.286,1,1.35
5128,1.2,5,30,0.233,1,1.4
5129,2.167,6,54,0.295,1,1.53
5130,3.8,5,87,0.316,1,1.5
5131,3.2,5,75,0.25,1,2.0
5132,0.019,105,112,0.529,4,111.0
5133,14.167,6,370,0.239,1,1.42
5134,5.6,5,115,0.307,1,1.39
5135,8.714,7,285,0.321,1,1.9
5136,0.4,5,7,0.7,4,7.0
5137,2.571,7,110,0.262,1,1.94
5138,9.833,6,312,0.237,1,1.38
5139,7.5,6,238,0.422,1,1.73
5140,3.857,7,130,0.259,1,1.44
5141,3.0,8,109,0.203,1,1.7
5142,3.143,7,62,0.097,1,1.36
5143,0.479,71,659,0.094,1,1.91
5144,8.4,5,176,0.257,1,1.46
5145,1.2,5,26,0.4,1,2.0
5146,3.0,5,26,0.093,1,1.4
5147,2.2,5,46,0.309,1,1.7
5148,5.0,7,197,0.245,1,1.36
5149,5.714,7,191,0.229,1,1.25
5150,10.625,8,467,0.238,1,1.46
5151,5.4,5,84,0.267,1,1.71
5152,2.0,6,72,0.319,1,1.53
5153,2.143,7,60,0.2,1,1.5
5154,2.0,7,92,0.357,1,1.84
5155,4.625,8,200,0.264,1,1.86
5156,6.667,6,149,0.221,1,1.43
5157,5.571,7,131,0.147,1,1.67
5158,8.625,8,355,0.216,1,1.43
5159,12.429,7,521,0.365,1,1.91
5160,5.714,7,233,0.25,1,1.59
5161,5.111,9,345,0.297,1,1.66
5162,2.429,7,111,0.319,1,1.41
5163,13.714,7,462,0.271,1,1.54
5164,2.143,7,64,0.181,1,2.71
5165,4.8,5,97,0.342,1,1.32
5166,4.875,8,222,0.205,1,1.36
5167,1.333,6,48,0.417,1,2.86
5168,5.25,8,254,0.259,1,1.74
5169,5.8,5,113,0.276,1,1.6
5170,4.0,7,147,0.27,1,1.36
5171,1.429,7,54,0.286,1,2.22
5172,1.2,5,30,0.433,1,1.63
5173,2.6,5,58,0.292,1,1.46
5174,3.6,5,90,0.322,1,1.45
5175,5.0,5,116,0.4,1,1.52
5176,7.8,5,176,0.338,1,1.35
5177,1.4,5,30,0.314,1,1.83
5178,15.429,7,610,0.362,1,2.11
5179,4.857,7,181,0.273,1,1.48
5180,6.471,17,1128,0.175,1,1.46
5181,14.667,9,698,0.189,1,1.54
5182,38.818,11,2676,0.566,2,189.79
5183,22.0,5,306,0.547,2,100.33
5184,50.182,11,4955,0.816,2,4955.0
5185,5.167,36,4382,0.318,1,7.28
5186,1.167,6,36,0.714,1,30.0
5187,0.87,23,309,0.507,1,21.18
5188,5.974,38,5593,0.304,1,7.09
5189,1.95,20,456,0.232,1,3.42
5190,0.909,22,251,0.28,1,5.35
5191,0.632,19,100,0.303,1,7.67
5192,7.0,16,1576,0.305,1,2.72
5193,1.286,14,165,0.298,1,5.0
5194,11.9,10,1002,0.202,1,1.59
5195,283.0,1,283,0.993,2,140.5
5196,184.0,1,184,0.967,2,44.5
5197,16.0,1,16,0.938,2,15.0
5198,5.455,11,561,0.271,1,1.97
5199,33.364,11,3108,0.221,1,1.64
5200,1.889,9,137,0.333,1,2.13
5201,2.2,10,179,0.323,1,2.09
5202,183.33,3,619,0.329,2,27.15
5203,26.429,14,3357,0.175,1,1.64
5204,29.429,14,3869,0.179,1,1.59
5205,9.75,12,1002,0.2,1,1.6
5206,26.769,13,3363,0.195,1,1.64
5207,30.0,13,3727,0.182,1,1.56
5208,25.167,12,2880,0.199,1,1.68
5209,22.7,10,2202,0.225,1,1.64
5210,1.7,10,124,0.224,1,2.38
5211,2.3,10,181,0.261,1,1.76
5212,235.0,1,235,0.923,2,27.13
5213,58.0,1,58,0.845,2,9.8
5214,12.0,1,12,0.667,2,4.0
5215,69.0,1,69,0.667,2,4.18
5216,107.0,1,107,0.869,2,18.6
5217,31.429,14,3857,0.158,1,1.54
5218,25.917,12,2914,0.195,1,1.64
5219,1.8,10,134,0.289,1,2.6
5220,2.0,11,162,0.281,1,1.94
5221,183.33,3,662,0.339,2,15.11
5222,9.4,10,940,0.286,1,1.78
5223,30.143,14,3426,0.18,1,1.7
5224,23.923,13,3069,0.216,1,1.63
5225,1.8,10,157,0.294,1,2.3
5226,2.3,10,205,0.313,1,2.4
5227,154.33,3,531,0.296,2,13.7
5228,85.0,1,85,0.882,2,12.5
5229,29.214,14,3307,0.172,1,1.79
5230,25.923,13,3291,0.185,1,1.58
5231,32.538,13,4191,0.188,1,1.64
5232,2.0,9,146,0.309,1,2.63
5233,2.091,11,186,0.265,1,2.09
5234,8.0,1,8,1.0,2,8.0
5235,181.33,3,662,0.326,2,16.12
5236,32.455,11,3232,0.215,1,1.55
5237,14.462,13,1736,0.188,1,1.67
5238,29.0,13,3655,0.178,1,1.59
5239,22.833,12,2687,0.208,1,1.65
5240,2.0,10,159,0.29,1,2.52
5241,2.75,8,160,0.324,1,1.78
5242,9.5,2,21,0.184,1,3.5
5243,17.0,1,17,1.0,2,17.0
5244,206.0,1,206,0.99,2,204.0
5245,162.5,2,349,0.485,2,28.64
5246,24.857,14,3293,0.169,1,1.56
5247,16.769,13,2090,0.216,1,1.78
5248,17.25,12,1736,0.2,1,1.7
5249,20.417,12,2342,0.204,1,1.7
5250,2.0,10,182,0.275,1,1.9
5251,2.3,10,205,0.317,1,2.35
5252,8.0,1,8,1.0,2,8.0
5253,17.0,1,17,1.0,2,17.0
5254,277.0,1,277,0.993,2,137.5
5255,199.0,1,199,0.945,2,37.6
5256,3.385,13,407,0.171,1,1.61
5257,55.3,10,4890,0.797,2,21.3
5258,1.634,41,1452,0.441,1,33.67
5259,86.333,3,760,0.96,2,67.82
5260,1.0,5,18,0.72,1,18.0
5261,9.0,38,6053,0.275,1,12.99
5262,13.625,8,753,0.271,1,1.83
5263,8.125,8,472,0.302,1,1.74
5264,9.875,8,616,0.316,1,1.8
5265,8.143,7,380,0.321,1,1.47
5266,34.0,1,34,0.471,2,1.07
5267,2.571,7,55,0.167,1,2.63
5268,15.222,9,854,0.235,1,1.7
5269,34.556,9,1629,0.163,1,1.34
5270,16.0,6,448,0.238,1,1.38
5271,22.571,7,1053,0.239,1,1.33
5272,33.222,9,1896,0.226,1,1.58
5273,14.222,9,858,0.219,1,1.44
5274,39.875,8,1765,0.174,1,1.26
5275,7.375,8,317,0.186,1,1.49
5276,5.857,7,254,0.261,1,1.32
5277,0.89,118,1296,0.052,5,3.33
5278,50.0,2,101,0.46,2,11.5
5279,0.111,9,9,1.0,4,9.0
5280,26.0,2,55,0.231,2,1.5
5281,161.0,1,161,0.41,2,1.02
5282,1.057,158,7279,0.16,5,8.24
5283,20.111,9,1077,0.217,1,1.66
5284,37.75,8,1763,0.211,1,1.43
5285,32.778,9,1483,0.2,1,1.5
5286,5.25,8,273,0.271,1,1.54
5287,26.3,10,1550,0.204,1,1.54
5288,38.625,8,1593,0.186,1,1.41
5289,13.5,8,593,0.196,1,1.34
5290,6.143,7,296,0.219,1,1.27
5291,5.0,7,208,0.188,1,1.21
5292,22.0,1,22,0.591,1,2.6
5293,2.167,6,38,0.231,1,3.0
5294,14.889,9,820,0.216,1,1.65
5295,4.364,11,206,0.237,5,7.35
5296,35.667,9,1597,0.154,1,1.32
5297,14.0,8,704,0.17,1,1.27
5298,9.286,7,363,0.215,1,1.38
5299,25.429,7,990,0.242,1,1.41
5300,29.778,9,1288,0.132,1,1.24
5301,10.714,7,398,0.156,1,1.28
5302,25.667,9,1324,0.196,1,1.49
5303,1.6,5,36,0.325,1,1.63
5304,22.875,8,1112,0.185,1,1.43
5305,12.143,7,517,0.192,1,1.3
5306,10.0,7,476,0.371,1,1.9
5307,71.0,1,71,0.521,2,2.31
5308,20.0,1,20,0.55,2,1.38
5309,172.0,1,172,0.465,2,1.04
5310,13.143,7,577,0.309,1,1.88
5311,13.571,7,618,0.268,1,1.56
5312,12.286,7,577,0.281,1,1.55
5313,1.286,7,56,0.349,1,2.2
5314,8.571,7,372,0.286,1,1.5
5315,11.25,8,531,0.207,1,1.54
5316,6.0,7,217,0.262,1,1.79
