,x27_num,x9_num,x14_num,class_cat,x2_num,x30_num,x13_num,x36_num,x17_num,x37_num,x38_num,x29_num,x24_num,x12_num,x16_num,x1_num,x33_num,x23_num,x25_num,x19_num
4203,1.77,2.63,1.62,0,0.59,-0.05,1.29,1.69,2.7,-0.76,1.64,0.65,2.46,1.44,1.62,-0.91,0.75,-0.03,0.87,0.36
4204,-0.71,0.52,3.41,2,1.67,-1.45,3.89,1.76,2.32,1.8,-1.36,0.94,-0.42,3.84,2.83,1.76,-0.58,0.91,-0.63,1.49
4205,1.09,1.17,5.53,2,0.05,-0.34,4.04,-0.33,3.65,1.27,-1.22,1.71,0.8,5.8,4.24,-0.85,-0.2,0.74,-0.2,1.08
4206,-0.93,3.74,0.4,0,1.77,0.34,2.88,0.58,1.58,0.95,0.62,0.32,0.27,1.13,0.7,-0.76,0.02,0.2,-0.31,-1.01
4207,-1.15,3.7,2.05,1,0.63,0.15,1.41,-2.12,-0.41,-0.82,-1.59,-0.36,0.64,3.05,-0.17,2.36,1.28,0.37,-0.34,-0.01
4208,1.54,2.47,3.29,2,-0.48,1.63,4.8,0.33,1.08,0.75,0.49,-0.01,-1.04,4.88,1.31,0.81,-0.83,-0.55,-1.37,-0.4
4209,-0.87,4.15,2.93,0,0.68,-0.42,1.06,-1.82,2.38,0.24,0.55,-0.38,-2.01,2.84,1.55,-0.42,1.21,1.19,-0.25,0.42
4210,-0.72,2.71,3.28,0,-2.31,-0.04,3.45,-0.08,3.3,-0.1,0.11,0.59,0.96,1.54,1.5,-0.71,-0.78,-0.48,-0.09,-0.25
4211,-2.59,0.74,4.19,2,0.15,0.55,3.98,-0.17,2.08,0.43,0.44,0.9,-0.55,3.56,2.76,0.97,0.33,1.3,-1.02,1.5
4212,-0.83,2.6,0.68,0,0.5,-1.11,0.77,-1.42,2.12,-1.0,-0.69,0.01,-0.91,1.32,-1.35,-0.24,-0.22,0.26,1.42,0.65
4213,1.1,2.98,5.57,2,-0.37,0.79,4.28,-0.07,3.97,-1.5,0.19,2.29,-1.72,4.08,2.69,0.74,0.93,0.38,-2.2,2.05
4214,-0.58,3.99,-0.09,1,-0.32,0.2,2.59,0.61,0.12,0.27,-0.06,0.93,0.68,3.11,0.63,-0.67,0.08,0.12,-1.64,-1.99
4215,-0.48,5.62,1.75,1,0.21,-0.97,3.38,-1.9,0.41,-0.37,-0.02,-0.46,2.07,3.52,1.2,-2.56,-0.06,-0.13,3.04,0.45
4216,-1.37,3.53,1.43,0,2.02,0.45,0.78,0.01,0.31,1.28,-2.07,-0.45,0.01,0.2,1.65,0.67,-1.47,1.24,0.03,0.2
4217,-2.14,1.01,2.82,2,-0.99,-0.52,2.18,2.26,2.17,1.14,-0.61,-0.33,-0.23,2.93,4.1,0.98,0.82,1.41,0.34,2.31
4218,-0.57,1.38,4.09,0,0.99,0.9,3.32,0.45,3.63,-0.39,-1.06,-0.85,-0.96,4.15,3.88,0.66,-1.01,0.22,1.34,0.02
4219,0.29,3.54,4.56,1,1.19,1.21,3.46,0.25,-0.35,0.32,1.57,0.44,0.24,3.83,0.16,1.22,-1.69,0.9,0.94,0.49
4220,-0.07,1.85,4.5,0,0.61,-0.44,1.69,-1.51,3.74,-0.33,2.06,-1.83,0.37,3.5,5.79,1.04,-0.19,0.41,0.44,1.79
4221,0.31,2.05,5.84,2,-0.53,-0.81,4.94,1.11,3.99,-1.0,-1.45,0.23,-1.06,4.19,2.89,1.88,-0.13,1.32,0.63,0.83
4222,-1.6,4.08,3.74,2,-0.78,0.93,2.65,-0.13,-1.43,-0.36,1.19,0.57,-0.39,3.26,0.37,-0.52,1.25,-1.3,1.37,-0.96
4223,-0.53,3.4,0.68,1,1.04,0.13,2.22,1.36,0.05,-0.19,-1.01,-0.68,-0.28,4.16,1.18,1.8,-1.84,1.13,0.41,-0.21
4224,-1.25,0.59,1.83,1,-1.51,0.21,3.16,1.28,-0.36,0.11,0.92,-0.56,0.28,2.42,0.24,1.01,0.95,0.61,-0.46,1.48
4225,0.02,2.2,3.18,0,0.24,0.1,2.32,-0.37,3.27,0.43,1.99,-0.42,0.67,2.78,0.79,0.51,0.08,-1.04,1.21,-1.56
4226,-0.66,2.47,2.6,0,0.03,1.54,0.99,-0.93,1.39,1.28,0.65,0.97,-1.88,1.66,1.27,0.25,0.35,-1.37,-1.89,-0.53
4227,0.29,4.43,-1.43,0,-0.05,0.13,1.5,0.52,-0.06,-0.55,2.35,-1.71,-1.26,0.08,0.62,0.86,-0.73,0.97,0.27,0.2
4228,0.16,2.56,0.57,1,-0.15,0.35,0.3,-1.27,-0.71,2.08,1.67,-0.39,1.12,3.34,-0.4,1.64,0.58,-0.57,-0.05,-1.91
4229,-0.41,1.2,3.4,0,-1.27,-1.63,3.69,0.45,4.27,0.63,0.52,1.23,-0.91,3.43,6.14,0.34,1.19,0.09,0.66,1.72
4230,-0.29,2.79,2.31,0,-0.87,-0.77,1.06,1.53,0.28,0.96,-0.02,0.28,-0.21,1.29,0.59,-0.24,-0.33,1.28,-0.49,0.31
4231,0.38,1.91,-0.08,1,2.03,-3.03,0.25,0.41,-2.41,-0.38,-2.04,0.34,1.46,0.51,-0.76,-1.38,0.09,-0.63,1.15,-0.32
4232,-0.63,4.38,-0.32,1,1.93,-0.24,-0.21,0.66,0.29,0.98,0.01,-1.53,-0.35,0.98,0.51,-0.04,0.34,1.0,-0.7,1.01
4233,0.31,2.5,3.5,2,0.19,-0.79,4.38,-2.43,2.11,-0.56,0.45,-1.16,1.16,1.58,3.74,0.0,-0.15,-0.53,-1.52,2.75
4234,0.81,1.49,2.1,0,0.79,-0.13,1.99,0.79,3.7,0.27,0.31,0.49,-0.9,2.5,1.69,0.21,-0.9,-0.73,1.39,1.59
4235,-0.43,1.92,2.63,2,-2.61,0.63,3.44,-0.09,3.15,-0.41,0.1,-0.88,0.08,4.78,1.65,0.14,1.37,-1.52,0.73,0.09
4236,-0.04,3.01,5.03,2,0.65,0.07,3.72,1.11,-2.17,1.07,-0.45,1.18,0.01,5.64,1.39,1.06,-0.84,-0.61,0.88,-0.35
4237,0.57,2.21,4.32,2,-2.16,-0.77,2.85,0.02,0.21,1.06,-1.62,0.01,0.63,5.13,1.81,-1.25,-0.76,-2.24,0.5,1.16
4238,0.42,5.82,0.69,1,0.4,-1.17,3.49,0.65,-0.03,-0.6,-0.42,-0.48,-0.06,2.82,2.49,-1.35,-0.69,-1.16,-1.35,-0.56
4239,-0.15,3.56,0.84,1,2.14,-0.51,0.54,0.69,0.58,0.19,0.15,-0.06,-1.64,0.7,0.29,-1.4,-0.13,-0.04,0.46,0.45
4240,-0.45,4.64,1.3,1,2.0,-0.35,0.43,-0.07,-2.02,-0.27,2.1,0.99,-0.97,1.5,1.45,0.18,-1.08,0.77,-0.05,-1.49
4241,0.87,2.85,0.59,0,1.82,2.16,-0.54,-0.51,0.28,0.12,0.55,-1.28,-1.14,1.66,2.57,-0.39,-0.36,0.25,0.18,-0.92
4242,-1.88,3.01,3.18,1,-1.1,-0.13,2.5,0.84,2.12,-0.07,0.17,-0.45,1.32,4.23,-1.73,1.94,0.95,1.64,-0.98,-0.6
4243,0.24,2.71,3.37,1,-0.77,2.1,4.79,-1.09,0.69,1.88,0.9,1.05,-1.35,4.54,-0.57,0.27,-0.52,-1.19,-1.32,-0.67
4244,0.68,4.58,-1.59,1,1.06,2.13,1.82,0.08,-0.32,-0.32,0.71,0.17,0.51,1.37,0.36,-0.75,-0.61,1.4,0.35,0.88
4245,1.63,4.39,0.24,0,1.68,-1.11,-0.09,-0.04,0.94,-1.4,-0.72,0.15,1.24,0.78,-1.45,-0.74,-1.55,-0.46,0.62,0.91
4246,0.75,4.09,1.06,0,0.83,-0.33,1.59,1.38,0.99,-0.16,1.72,-1.05,0.13,0.45,-0.18,-0.3,-0.53,-0.16,0.2,0.73
4247,-0.66,5.12,1.78,1,0.48,0.68,2.24,-0.87,0.67,-1.89,0.68,-0.6,0.58,4.1,0.3,-0.95,0.64,1.25,0.25,1.76
4248,0.14,1.59,4.87,2,-0.56,-0.91,3.47,-3.22,2.3,-0.42,0.43,-0.53,1.33,3.22,2.78,0.03,0.0,0.22,0.7,2.11
4249,-2.11,2.0,4.13,2,0.59,-2.18,6.41,-1.21,0.39,0.69,1.55,-1.08,-0.43,4.81,3.42,0.96,0.35,0.8,-0.5,0.6
4250,0.28,4.03,-0.47,1,1.41,0.09,-1.77,-1.99,2.48,2.42,1.13,0.85,1.83,1.33,-1.67,0.13,-1.26,0.4,1.1,-0.25
4251,0.61,3.2,0.94,1,-0.73,-0.45,0.09,-0.09,-0.14,1.07,0.1,-0.57,-0.05,1.33,1.96,1.4,-1.2,-1.29,1.1,-0.03
4252,-0.31,5.27,0.95,1,1.08,-0.07,-1.0,0.78,-0.31,-0.24,-0.2,1.03,-1.35,1.88,2.14,-0.8,0.98,-2.04,-0.2,0.56
4253,0.66,3.28,3.02,0,1.22,0.52,1.24,-0.78,2.16,-0.07,1.02,0.47,-0.73,1.67,2.68,-0.41,-0.03,1.61,0.05,2.51
4254,-1.25,2.32,5.06,2,1.66,-0.46,2.93,-2.15,1.38,0.16,-0.28,1.35,-0.97,2.88,2.48,0.9,0.85,-2.17,0.34,-0.36
4255,-0.98,1.68,3.42,0,2.44,-1.14,3.13,-0.09,3.58,-1.05,-1.49,-1.95,-0.28,2.83,5.7,-1.44,1.16,-0.39,0.42,1.23
4256,0.56,2.83,0.55,1,0.47,-1.37,0.85,0.72,1.35,-0.53,-0.09,0.34,2.3,2.11,0.45,-0.82,-0.33,0.86,-0.56,-0.63
4257,0.53,4.4,2.8,1,-0.44,1.83,4.06,0.83,-0.87,0.59,0.55,0.3,0.96,2.01,0.75,-1.78,-1.24,-1.32,0.48,0.36
4258,0.44,-0.71,3.52,0,1.15,0.89,1.59,0.71,2.09,-0.97,-0.48,0.48,0.35,1.43,3.74,0.25,-1.79,-0.61,0.27,1.08
4259,0.14,3.6,3.58,1,0.74,-0.52,2.78,0.46,-0.26,-0.88,1.56,-0.74,1.4,5.04,-1.23,1.82,0.17,0.29,1.07,2.12
4260,1.18,3.4,3.36,2,-1.13,1.9,2.1,0.82,2.27,-0.46,1.81,0.4,0.96,4.84,3.58,-0.08,-0.53,1.13,-1.14,1.22
4261,-0.52,0.67,4.84,2,0.07,-0.45,5.71,0.92,2.37,0.23,2.21,2.19,1.01,4.73,4.04,-0.56,-1.33,1.12,-0.81,2.04
4262,0.13,2.31,0.14,0,-1.05,0.92,-0.31,-1.34,-0.52,-0.24,-0.95,1.42,-0.43,2.27,-0.62,-0.2,0.11,0.06,0.22,0.06
4263,0.66,4.62,0.83,1,1.3,0.57,2.1,0.15,0.29,1.11,-0.04,-0.74,-2.02,2.93,-0.55,-2.47,0.94,-0.82,-0.24,0.11
4264,-1.54,3.48,3.39,2,0.63,0.84,3.17,0.49,0.64,-0.27,0.83,0.05,-0.51,4.39,2.33,-1.53,1.31,-0.04,0.81,0.1
4265,0.87,4.32,3.98,2,0.37,-2.96,2.33,-0.76,0.89,0.69,1.11,-0.24,-0.12,5.26,2.41,0.15,-1.18,-0.67,0.26,0.39
4266,1.03,1.37,2.61,2,-0.02,1.16,4.47,0.88,-0.7,-0.03,-0.87,-1.95,0.48,4.79,2.21,1.23,-1.02,-0.79,-0.04,0.85
4267,-0.23,5.05,0.12,0,0.06,1.64,1.56,0.06,0.11,0.39,0.64,1.56,-1.21,0.62,1.57,0.56,-0.3,0.76,-0.38,-1.06
4268,-0.61,3.84,-1.05,1,2.33,1.69,0.01,-0.7,1.3,-3.1,0.15,-0.19,0.17,1.4,-1.25,-1.03,0.17,-0.63,-0.74,-0.21
4269,-0.46,4.93,-0.21,1,0.9,1.5,0.43,1.35,-1.73,-0.02,-0.67,-1.28,-0.5,0.84,-0.59,-0.22,1.86,0.17,-0.11,2.53
4270,-0.01,3.16,-0.06,1,0.32,-0.76,0.07,0.51,0.6,-0.81,-0.42,2.22,0.21,2.38,1.94,0.59,0.83,-1.11,-0.56,-0.93
4271,-1.45,4.77,1.46,0,-0.96,-0.51,1.64,1.81,-0.73,0.31,-0.07,1.19,-1.43,1.3,-0.33,0.48,-1.59,-0.46,1.03,0.49
4272,-0.34,1.94,6.83,2,-0.13,0.11,2.58,-0.83,2.62,-0.69,0.18,-1.03,-0.67,5.3,5.04,2.18,0.7,-0.97,-0.04,0.5
4273,0.82,2.02,1.98,1,-0.43,0.78,3.02,0.7,0.58,0.44,0.72,1.17,0.08,3.84,1.1,-0.02,0.03,-0.02,-0.09,0.99
4274,-0.58,-0.21,4.36,0,-0.97,0.94,3.24,-0.05,5.15,1.76,-0.57,-0.28,-0.29,2.73,1.45,0.55,-0.03,-0.23,-1.36,2.28
4275,-1.24,3.17,5.14,2,0.26,0.86,5.31,-0.71,3.4,-0.17,-0.98,-0.99,-0.62,5.36,2.77,0.31,0.73,-0.89,-1.13,1.62
4276,-1.55,2.15,3.04,0,0.08,-0.26,1.04,-0.52,3.95,0.88,1.1,-1.35,-0.13,1.34,1.47,1.36,-1.73,-0.01,0.49,2.02
4277,-2.37,1.67,2.27,1,0.1,1.47,2.06,0.27,-1.23,0.66,0.66,-1.04,0.56,3.29,-0.22,0.13,0.55,-1.86,-0.22,0.85
4278,0.96,3.61,1.62,1,-0.12,-0.32,0.36,1.18,1.12,0.6,-0.18,-0.21,1.48,2.11,0.73,0.67,-0.4,0.04,-1.48,-0.63
4279,0.6,2.2,4.96,2,-0.16,-0.89,4.73,0.45,2.42,-0.39,-2.26,-0.04,0.03,4.44,5.01,-0.46,0.08,-1.61,0.06,0.69
4280,1.26,4.19,2.15,0,1.45,-1.64,0.7,-0.73,1.06,2.06,-0.85,-0.8,0.6,0.28,0.51,-0.31,-1.4,1.26,-1.41,1.27
4281,0.27,4.13,3.2,1,-0.0,-0.07,3.7,-0.63,0.41,0.75,-0.66,1.33,1.31,3.51,1.26,-0.19,0.32,0.12,-0.92,-0.26
4282,0.29,1.24,1.7,2,0.32,-0.63,5.65,0.18,2.87,-1.41,1.18,1.0,0.03,3.52,5.17,0.96,0.17,-0.61,0.03,0.75
4283,2.12,1.45,2.1,2,-0.59,1.33,5.47,0.17,2.99,-0.78,1.52,-1.07,-1.29,4.7,3.4,0.43,-0.13,1.69,-0.09,0.85
4284,-0.62,4.4,2.14,1,-0.88,0.74,1.55,0.41,0.9,0.32,-1.73,-1.35,-1.18,3.04,0.84,1.34,0.33,-0.36,1.98,2.46
4285,-1.55,4.03,1.09,1,0.26,-0.75,1.74,0.04,1.36,-0.24,-1.5,0.68,0.35,3.23,-0.92,-1.67,-0.24,0.64,0.63,2.26
4286,1.58,4.04,2.75,1,-0.14,0.31,1.5,-0.84,-2.45,-0.85,-0.06,-1.95,1.29,3.02,0.52,-1.8,-0.09,0.98,0.77,-1.04
4287,0.77,4.92,1.36,1,-0.84,-1.06,2.1,-0.92,0.91,-0.04,0.19,-1.89,0.8,2.82,0.41,0.35,0.58,-0.64,-0.08,0.08
4288,-0.23,1.12,3.24,2,-0.91,0.1,4.58,-0.81,3.1,-0.77,0.23,1.2,-1.15,3.92,4.83,-1.07,0.08,-0.78,0.83,1.19
4289,0.51,4.87,-0.87,0,-0.1,0.62,2.81,-1.23,0.18,1.17,0.47,1.11,1.3,1.96,-0.98,-0.13,-0.52,0.39,-1.05,0.85
4290,2.02,-0.83,5.58,2,-0.05,-0.56,3.92,-0.3,3.99,1.01,0.73,1.51,-0.43,7.0,4.25,0.1,-0.19,0.59,-0.4,1.12
4291,1.08,3.13,5.12,2,-1.31,0.81,5.07,0.65,0.36,-0.89,-0.58,0.33,0.87,5.09,3.32,-0.5,0.35,0.49,-1.07,1.43
4292,-0.25,-1.38,4.71,0,0.62,-1.59,5.18,-0.04,5.3,0.92,0.69,-0.37,0.59,3.26,6.1,0.82,0.62,-1.03,-1.59,1.56
4293,0.46,3.42,4.56,2,-0.83,-0.71,3.48,0.71,-0.1,-1.83,-0.49,-1.83,-0.97,4.46,2.53,0.66,0.38,0.45,0.19,1.33
4294,0.59,3.05,2.21,1,0.59,0.92,5.01,0.54,-1.73,-0.31,-1.96,-1.17,0.04,4.22,0.6,0.27,1.51,0.74,0.71,0.79
4295,0.88,1.49,3.48,0,0.83,-0.09,2.29,-0.09,2.79,1.76,-1.11,-2.06,1.08,2.21,3.32,1.04,0.22,-0.53,-0.84,0.12
4296,-0.97,4.1,3.78,1,1.09,0.63,3.94,-1.59,0.26,-1.35,-0.98,1.06,-0.4,3.89,0.24,0.48,-0.63,-0.92,-0.37,0.93
4297,-2.11,3.82,1.17,0,3.89,0.59,1.04,-1.01,2.36,-0.54,1.26,0.33,-0.35,1.1,2.34,-1.01,1.19,0.09,-0.6,3.51
4298,-2.13,2.63,3.93,2,0.3,-0.0,3.54,0.59,2.21,0.68,-0.72,0.62,0.31,3.39,2.84,0.27,0.2,-0.91,0.47,1.54
4299,-1.54,5.44,2.0,1,0.0,-0.01,1.81,0.03,-1.29,-1.88,1.44,1.14,-1.23,5.78,-1.0,0.05,-1.66,-0.01,-0.16,-0.26
4300,-0.06,3.44,1.89,1,1.12,0.59,3.55,-0.1,-0.38,-0.62,-0.98,-0.44,1.32,7.07,2.12,0.59,-0.66,0.43,-0.27,-1.59
4301,0.16,1.6,0.62,2,-0.62,1.15,5.31,1.66,-0.29,0.5,-1.37,0.3,1.21,4.31,2.11,2.22,0.08,-0.48,0.23,-1.12
4302,0.14,3.36,4.38,2,-0.96,-0.47,2.68,1.68,-0.25,0.03,-1.24,0.03,-0.54,3.1,1.38,2.61,-1.79,-0.03,1.04,0.33
4303,1.24,5.13,1.67,1,-0.58,1.52,1.95,-1.98,-0.09,-0.78,-0.97,-0.12,-0.87,4.15,1.67,0.45,0.25,-1.94,0.69,-0.8
4304,1.54,0.68,3.41,2,-0.55,1.11,3.89,-0.83,2.73,-0.82,0.94,-0.49,0.78,3.03,4.36,1.33,1.48,-0.46,1.84,1.13
4305,-2.06,1.9,2.91,2,1.74,-1.24,1.83,0.74,1.19,0.97,-0.67,0.16,0.29,3.86,1.75,0.36,-0.79,-0.17,1.79,1.04
4306,1.11,3.57,0.83,0,0.74,2.55,-0.03,1.23,1.16,0.84,-1.5,0.83,0.38,0.84,0.82,-0.47,-1.46,0.17,-1.23,0.27
4307,-0.21,1.24,3.39,2,-0.94,0.14,3.8,-1.22,2.66,1.5,-1.34,0.3,-0.81,6.44,1.36,0.71,1.31,2.11,-1.11,-0.46
4308,-2.42,1.14,1.89,0,1.51,0.66,2.84,0.71,2.97,-0.41,1.5,1.56,0.91,3.12,3.06,-0.4,0.26,-0.84,1.75,1.72
4309,1.41,1.22,1.18,0,-0.17,0.13,3.07,-0.82,1.74,1.53,-0.04,0.32,1.18,1.7,2.14,0.28,0.37,0.38,1.48,2.69
4310,-0.44,-0.33,4.01,2,1.31,1.78,3.18,2.45,5.22,-0.39,-0.64,0.03,-0.64,0.32,3.39,-0.75,0.12,0.39,-0.27,2.18
4311,0.26,4.69,0.33,1,0.97,1.01,0.78,1.03,-0.48,-0.89,0.38,0.93,0.64,0.1,0.31,-0.45,0.6,0.84,0.41,-0.32
4312,2.14,2.35,1.06,0,0.85,0.4,0.14,0.2,1.91,0.52,2.37,1.55,-0.43,2.0,0.81,-0.77,0.48,0.51,-0.38,-1.17
4313,0.4,2.94,4.29,1,0.3,-1.64,2.65,0.92,0.38,0.86,0.23,0.13,-0.01,4.45,0.97,-0.02,0.34,-1.44,-1.17,-0.01
4314,-0.96,1.4,3.55,2,-2.26,-0.32,3.42,0.49,1.64,-0.03,0.13,-0.89,-0.9,1.78,4.0,-0.11,-0.19,-0.51,0.6,1.4
4315,-0.66,1.8,4.69,2,0.52,-2.32,3.48,-0.58,1.98,0.2,0.01,-1.2,0.91,2.41,3.91,-2.6,1.4,-0.65,0.01,0.77
4316,-2.36,2.53,2.31,1,0.31,0.26,5.65,-1.51,0.65,1.34,-0.76,0.33,-1.24,3.72,2.15,0.92,0.47,0.12,-0.78,-0.8
4317,-0.13,4.75,1.54,1,0.42,-0.93,2.78,-1.08,-0.48,0.97,-1.25,0.47,0.62,2.07,0.75,1.77,-1.4,-1.0,-0.66,-0.54
4318,-0.15,0.55,1.95,0,0.57,-1.25,1.76,-0.31,1.2,-1.1,0.06,1.49,1.5,1.6,1.73,0.97,0.68,-0.15,-0.74,0.49
4319,-2.05,1.97,1.78,0,0.7,2.02,2.13,-0.19,2.23,-0.51,-1.66,-1.11,1.77,-0.95,1.53,0.06,-0.17,-0.05,1.58,1.43
4320,-1.48,4.85,1.81,1,0.42,-0.46,1.23,0.27,-0.19,-0.88,0.18,1.42,-0.27,2.06,-0.53,0.06,-0.89,0.99,0.6,0.94
4321,-0.32,2.92,3.56,0,1.08,-0.8,2.45,0.43,2.75,-2.1,-0.61,1.72,-0.42,2.7,4.19,0.85,2.12,0.51,-1.04,0.47
4322,-1.58,2.11,3.66,2,0.4,0.65,3.35,-0.2,3.49,0.89,-0.06,-0.1,-0.0,3.59,3.34,-0.55,0.44,-0.49,-1.18,2.17
4323,-0.26,3.76,0.13,0,2.11,-0.27,0.61,-0.63,0.6,-1.01,-0.29,-1.21,-1.05,3.85,0.25,0.56,-0.5,1.46,-0.43,1.03
4324,2.48,0.67,3.28,0,-0.09,-0.63,3.26,0.13,2.22,-0.38,0.51,-0.45,1.38,2.8,3.1,0.84,1.24,-3.04,-1.1,0.97
4325,-0.4,2.19,1.14,0,0.96,-0.99,-0.3,1.12,0.27,1.57,-1.61,1.33,0.06,2.79,-0.35,1.18,-0.18,0.93,0.57,-0.37
4326,0.74,3.96,1.61,1,-0.17,0.24,3.86,-0.99,0.64,0.31,-0.18,-1.41,-0.42,4.16,0.73,1.01,-0.2,0.05,0.53,-0.4
4327,0.58,-0.69,5.08,2,1.78,0.32,4.45,0.67,0.78,0.03,-0.4,1.18,0.91,2.92,5.84,-0.03,0.48,-0.21,-1.09,-0.39
4328,-0.11,3.6,1.75,1,0.68,0.25,1.34,-0.77,1.59,0.84,2.02,1.6,1.09,1.66,0.77,-0.77,0.21,0.85,0.86,-1.93
4329,-1.15,2.85,3.77,2,-2.01,0.68,2.63,-0.92,-0.1,0.79,-1.09,0.41,1.96,3.05,3.53,-0.98,0.27,-1.97,1.69,-2.09
4330,-0.94,4.41,-0.9,0,0.62,0.5,-0.43,1.24,0.79,-0.61,-1.15,0.48,-0.33,1.0,-0.56,0.27,-0.42,-2.62,-0.3,-0.32
4331,-0.96,2.41,-0.27,1,-0.35,0.67,1.04,0.84,0.82,-0.39,-0.08,1.07,1.28,2.55,-0.63,1.06,0.81,-1.28,1.29,-1.38
4332,1.96,3.56,3.58,2,1.53,-0.81,3.24,1.27,0.31,0.09,0.04,-0.07,1.23,4.35,1.2,-0.15,-1.08,-0.36,-0.91,-0.93
4333,-0.48,2.72,0.99,0,1.21,-0.19,3.13,-2.6,1.69,-0.47,1.44,1.47,1.0,1.16,3.18,0.55,0.8,-1.15,1.82,2.02
4334,0.55,0.09,3.24,2,-1.26,0.77,5.76,1.24,1.99,-1.59,-2.04,0.73,2.34,5.16,3.27,0.8,0.99,-1.58,0.39,1.21
4335,0.75,1.39,4.67,2,1.69,0.17,4.22,-0.5,1.99,-0.72,-2.15,-1.55,0.74,4.85,2.94,1.46,1.67,-0.06,-0.61,0.44
4336,1.34,2.19,1.56,0,1.51,0.54,0.64,1.01,3.46,-1.03,-1.15,-0.86,-1.12,2.46,1.96,-0.78,0.09,-1.14,0.87,0.71
4337,-0.35,3.23,0.81,0,0.76,-0.42,-1.71,0.58,1.23,1.38,0.1,-1.88,0.65,0.87,1.2,0.43,-0.4,-0.53,1.55,-0.95
4338,0.41,4.34,0.86,1,0.74,-0.45,0.47,-0.25,0.87,1.1,-0.55,-0.21,-1.53,1.6,0.69,0.48,-0.12,-0.51,-1.25,-1.02
4339,-0.25,2.75,1.49,1,-0.22,0.27,2.05,-1.14,-0.86,-0.41,1.88,-1.3,-0.56,2.69,2.78,1.28,0.21,-0.3,2.11,-2.15
4340,-0.08,1.69,3.38,2,0.46,-0.23,4.53,-0.58,1.06,0.98,-0.41,3.06,-0.91,2.93,2.96,-0.27,0.96,1.36,-0.46,-1.01
4341,0.15,1.56,3.69,2,2.51,-0.33,4.46,0.43,1.64,0.08,0.92,1.12,0.74,4.19,3.6,-0.56,0.65,-1.64,-0.99,-0.68
4342,-1.05,3.86,1.81,1,1.56,0.03,0.25,0.33,0.61,-0.9,0.96,-0.51,1.38,3.4,3.23,0.5,0.79,0.6,-0.19,0.25
4343,0.71,2.1,2.17,0,-0.6,-1.28,0.77,-1.35,1.94,-0.21,-1.87,-0.95,0.75,0.47,3.66,-1.52,-0.84,-2.32,1.13,0.25
4344,0.51,5.32,0.64,1,-0.29,-0.34,4.02,-0.24,0.74,-0.33,-0.2,-0.36,-1.27,4.2,0.44,1.39,-0.87,1.08,-0.12,-0.15
4345,-1.75,2.4,3.46,0,0.33,-1.15,2.87,-1.02,0.67,0.59,-0.44,1.57,-0.06,3.76,4.7,1.32,0.09,-0.69,-2.35,1.82
4346,-1.05,3.46,0.25,0,-0.09,-0.69,2.24,0.69,1.46,-1.34,-0.65,0.56,-0.38,1.78,0.48,-0.53,0.12,0.35,-0.3,2.03
4347,-0.21,2.83,0.24,1,1.5,-2.47,-1.48,2.24,0.31,0.92,0.3,-1.4,-2.05,1.32,-0.54,0.87,-0.25,1.2,1.08,2.04
4348,-0.04,1.8,0.72,0,0.68,-0.41,0.65,-0.31,-1.69,-1.13,-0.42,-0.4,-0.17,2.31,0.22,0.91,1.12,-0.1,-2.05,-0.58
4349,0.77,1.36,3.84,2,-0.22,1.38,4.31,-0.09,3.43,0.34,-0.41,-0.4,1.23,3.06,4.21,1.75,-0.29,-1.41,1.71,1.93
4350,-0.07,3.77,4.78,2,-0.67,-1.08,5.38,1.42,0.07,-0.66,1.28,0.01,0.35,2.48,1.24,-1.36,0.1,0.52,1.06,-0.99
4351,0.71,4.76,0.5,0,1.01,-2.67,0.96,0.22,1.09,-0.02,1.11,-0.79,-0.56,-0.07,0.88,0.29,1.25,1.17,1.85,2.46
4352,0.18,1.68,-0.1,0,0.29,0.87,-0.2,-0.43,0.02,-1.41,0.78,0.3,-0.96,1.14,2.28,-0.75,-0.81,0.11,1.63,1.4
4353,0.26,2.98,3.41,2,-0.73,0.77,5.73,1.03,2.14,-2.28,1.05,0.73,0.02,4.72,1.9,1.92,-1.88,-1.28,0.17,-0.92
4354,0.77,2.99,0.73,0,1.35,0.11,0.5,-0.67,1.16,1.59,0.88,-1.08,0.02,1.75,0.4,0.62,0.39,1.37,0.86,1.92
4355,-1.73,-0.13,2.22,0,0.34,-0.03,1.9,0.31,1.4,1.91,0.34,0.14,-0.51,-0.32,-0.28,-1.62,-0.09,-0.81,-0.5,1.9
4356,0.09,2.49,1.83,0,0.35,1.95,0.69,-0.33,1.52,0.79,-0.97,-0.15,0.8,1.13,1.61,-0.35,0.4,-0.54,-0.68,0.38
4357,-0.93,3.65,5.49,1,1.01,-0.07,4.45,0.05,0.0,-0.88,0.21,-0.03,-0.56,4.67,1.48,0.17,-0.49,-0.86,0.01,-0.8
4358,0.18,4.1,0.33,0,0.95,0.04,1.94,0.93,0.18,-2.14,0.71,0.46,-0.95,2.79,1.78,-2.66,1.16,0.35,-0.55,2.92
4359,-0.4,3.59,4.18,1,-1.73,0.17,2.34,0.8,0.23,-0.27,-0.01,0.48,-0.6,3.22,1.02,0.82,-2.95,-0.16,-1.33,-1.18
4360,0.86,2.86,3.91,2,-0.83,0.69,3.64,0.14,1.96,-0.25,0.3,0.42,-0.75,4.04,2.69,0.12,0.65,-0.74,-2.05,2.3
