,x3_num,x2_num,x23_num,x38_num,x17_num,x28_num,x19_num,x34_num,x30_num,x22_num,x21_num,x32_num,x27_num,x33_num,x29_num,x31_num,x40_num,x4_num,x14_num,x10_num
4518,1.57,-0.6,-0.09,-0.19,0.42,-0.83,-0.42,0.47,-0.08,-0.32,-0.14,0.48,0.07,-0.42,0.92,0.28,1.32,1.29,3.84,5.13
4519,0.11,2.48,0.45,-0.17,1.71,-0.22,0.93,-0.75,-0.88,0.11,-0.34,-0.64,1.27,-0.13,0.02,1.16,-0.42,-0.96,3.38,2.46
4520,0.73,-0.98,-1.87,-0.52,5.46,1.87,1.45,0.39,-1.18,-0.35,1.34,-1.07,-1.6,0.57,-0.53,-1.18,-1.01,-1.07,3.12,0.54
4521,1.74,-1.07,-0.6,-2.4,4.54,0.56,2.26,2.44,-0.24,1.06,-0.73,0.76,0.38,-1.5,1.31,0.4,-0.18,-0.37,3.72,2.17
4522,1.48,1.37,1.73,-0.61,-0.32,-1.2,-1.42,-1.17,0.92,-0.21,-0.95,-0.28,1.19,0.8,0.13,-0.13,0.59,2.69,0.42,2.55
4523,0.53,0.4,-0.46,-0.6,0.46,-0.18,1.95,0.73,-1.23,0.84,-0.66,-0.46,-0.42,0.98,1.31,1.0,0.85,1.57,1.58,2.12
4524,0.99,0.26,0.11,-0.57,-0.42,0.45,-1.64,-0.14,-0.77,1.83,-1.2,-0.75,-1.14,0.2,-0.46,0.52,-0.8,3.52,1.29,5.08
4525,1.8,1.61,-0.38,-1.13,-0.85,0.12,-0.06,-0.71,-0.2,0.91,-0.65,-1.09,-0.02,1.11,0.07,1.19,0.56,1.18,-0.21,5.42
4526,3.28,-0.32,-1.76,0.09,-0.75,-0.95,1.03,-0.04,-0.64,0.86,-0.75,-0.19,0.53,0.0,0.33,-1.11,0.31,3.63,1.8,3.91
4527,0.79,-0.27,0.87,-0.28,3.21,0.63,2.57,-0.54,-0.14,-0.26,-1.22,0.29,-0.3,-1.41,0.04,-0.49,-2.54,0.83,3.88,1.28
4528,1.44,-0.29,0.09,0.9,5.0,-2.34,0.48,2.45,0.14,-0.11,-0.08,-1.35,-0.85,-0.81,0.4,-2.0,0.66,0.71,4.61,1.27
4529,-0.39,0.11,1.25,-0.94,0.09,0.59,0.57,-0.26,0.38,-0.14,0.22,0.44,1.27,-1.32,-0.77,0.29,-0.01,-0.07,0.11,6.18
4530,3.19,2.22,0.98,1.29,1.16,0.99,-0.76,2.37,0.69,0.12,-1.05,-1.65,0.72,-0.0,0.33,0.1,0.04,3.98,1.65,3.63
4531,1.49,-0.77,-0.07,-0.64,1.69,0.45,1.77,1.81,-0.76,0.39,-0.69,-1.11,-0.22,-1.31,-0.12,-1.19,-0.4,2.04,2.54,2.83
4532,-0.13,-0.33,-0.48,1.45,5.77,1.47,2.43,-1.11,1.59,-0.87,0.83,-0.76,1.93,-0.96,0.47,0.34,-0.25,1.05,5.35,1.93
4533,1.54,0.72,1.37,-0.05,-0.42,0.15,-0.88,0.63,-0.07,1.25,-0.49,-1.24,0.42,0.56,-0.29,1.05,-0.2,3.36,-0.25,2.37
4534,0.24,0.37,0.93,0.7,2.0,0.13,0.05,-1.33,2.3,-0.35,-1.61,2.73,0.53,1.25,0.63,1.22,0.76,0.67,2.53,3.23
4535,0.34,-1.2,2.87,-1.38,-0.31,0.11,-1.66,-1.02,-0.92,0.22,0.13,-0.37,0.33,1.24,-0.22,-0.15,0.49,2.06,3.73,2.28
4536,0.62,0.18,0.07,-0.32,-0.66,-0.38,-0.86,1.43,1.51,-0.63,0.06,0.24,3.85,-1.2,-0.31,-0.21,-0.55,-0.01,1.08,3.71
4537,0.8,-0.06,0.73,-1.21,-2.74,-0.4,-0.27,0.64,2.19,-1.54,-1.1,0.41,-0.22,0.77,-1.91,1.64,0.21,1.79,3.09,5.82
4538,-1.15,-0.93,0.91,-0.76,1.32,0.58,0.47,-0.12,-0.35,0.53,0.43,-0.09,2.03,1.25,0.6,0.62,-0.67,0.15,4.26,2.35
4539,-0.82,-0.63,-0.21,0.78,4.57,0.31,0.23,-0.1,0.74,1.64,0.06,-0.78,-1.29,0.2,0.52,0.83,-0.31,0.37,4.31,1.07
4540,1.45,2.71,-0.98,0.33,0.62,-0.96,0.56,0.35,0.8,-0.08,0.42,0.34,0.44,0.86,-0.49,0.28,2.61,2.81,3.29,1.92
4541,0.34,-0.4,-1.01,1.03,-0.83,-0.42,0.71,-1.22,-2.32,0.13,-0.4,2.93,0.35,-0.13,0.64,0.25,0.15,-1.23,1.75,6.11
4542,0.87,0.57,2.22,-1.13,3.4,0.56,2.01,1.66,-2.62,0.57,-0.53,-1.21,1.37,0.83,1.76,2.08,-0.64,1.09,1.85,1.52
4543,0.9,0.08,-1.28,2.32,3.6,-1.06,0.13,0.5,-0.94,-0.81,-0.67,-1.13,0.57,-0.37,-0.87,-1.6,-0.78,1.81,0.15,2.43
4544,-1.37,0.64,0.13,1.19,4.62,-0.71,1.7,0.71,-0.04,-0.44,0.94,-0.7,-0.76,-1.38,0.39,0.8,0.16,0.73,5.04,2.83
4545,0.5,-0.25,-1.14,-0.91,1.61,0.69,0.61,0.75,-1.4,0.48,0.91,-0.62,0.38,1.84,0.54,0.96,-0.27,1.1,2.48,3.18
4546,1.6,2.96,0.95,-1.94,-1.27,1.15,-0.63,0.51,0.67,-0.55,1.05,-1.37,0.43,-3.36,-0.24,1.18,0.21,1.83,1.26,3.73
4547,0.15,0.26,0.72,-1.52,-0.1,-0.46,1.12,1.19,-0.57,0.11,-0.24,1.9,-0.75,0.03,-0.29,-0.19,-0.04,1.79,5.03,4.26
4548,1.69,1.11,-0.32,-1.64,1.13,-0.29,1.87,-2.16,0.61,-1.4,-0.8,0.81,0.63,1.25,-1.04,1.13,0.04,2.1,1.1,3.01
4549,1.29,-0.17,-1.52,-0.44,-0.5,0.84,-0.5,1.13,-0.12,0.03,-1.79,-1.41,0.29,0.45,0.54,-1.81,0.24,1.31,2.29,4.49
4550,0.35,2.23,-0.85,-0.9,1.97,0.04,2.03,-2.73,-1.01,-1.97,0.97,2.11,-0.73,2.33,0.28,-2.04,-0.07,-2.19,5.28,0.45
4551,1.32,0.49,-0.07,-1.4,2.58,-0.43,-0.6,-0.57,0.58,1.09,-0.62,-1.36,-0.79,-0.16,-0.37,-0.11,1.45,1.1,1.18,2.75
4552,0.61,0.33,0.39,0.71,-1.2,-0.24,-0.27,-0.45,1.5,0.48,0.31,-1.18,-1.12,-0.61,-0.99,-1.19,0.99,3.03,2.9,5.44
4553,-0.72,-0.25,0.53,-0.76,1.5,0.33,0.1,0.7,-1.31,0.81,-1.49,0.04,0.12,2.88,-1.17,1.48,-1.06,0.84,1.18,3.95
4554,1.93,0.16,-0.56,0.24,0.48,1.41,-1.64,-0.21,0.01,-0.73,-0.44,1.17,-0.1,-0.39,0.6,-0.42,0.39,3.34,-0.47,1.97
4555,2.21,1.56,0.31,0.96,0.29,-0.44,1.19,-0.34,0.88,0.79,0.52,-0.55,-1.19,0.28,0.73,-1.69,0.69,3.03,0.77,1.49
4556,-0.75,1.13,0.66,-0.36,2.57,-1.52,0.2,1.01,-0.71,0.9,-0.15,0.08,-0.92,-0.41,0.33,-1.09,2.22,-1.48,4.18,4.09
4557,2.9,1.59,-1.19,0.06,-1.26,-0.31,0.69,-2.09,0.54,-2.65,0.2,-1.15,-0.53,-0.07,1.36,0.22,-0.04,2.95,1.22,3.6
4558,1.35,0.94,0.33,1.77,0.16,-0.43,-1.05,0.5,0.82,1.63,-1.85,-0.49,-1.72,0.68,-0.02,-1.21,-0.49,1.31,2.09,3.27
4559,3.33,-1.88,1.86,0.96,1.9,-0.2,-0.68,0.91,0.27,0.39,-0.99,1.13,-0.82,0.26,1.25,-0.17,0.39,3.23,1.49,2.35
4560,0.18,-0.65,-0.33,1.37,3.79,-1.31,2.01,1.5,-0.0,1.13,0.41,0.86,-0.03,-0.44,-1.32,1.2,1.2,0.15,4.72,1.66
4561,0.69,0.56,0.61,0.24,2.5,-1.05,0.86,-0.13,0.5,-0.38,0.92,1.44,0.17,0.56,0.38,-0.21,0.1,-0.88,5.82,3.88
4562,-1.91,-0.15,-1.23,0.57,3.22,1.89,2.53,0.87,0.63,1.48,-0.77,-0.53,0.02,1.84,-0.68,1.84,-1.23,2.01,2.54,0.01
4563,0.77,0.57,0.25,-0.49,1.33,0.51,0.29,0.11,1.16,0.05,0.56,0.19,0.25,-1.37,0.23,-0.82,0.73,2.43,0.56,4.78
4564,1.49,-0.21,0.18,-0.8,1.62,-0.84,1.84,-0.9,-0.54,1.77,1.03,-0.9,0.04,0.13,0.48,0.39,1.45,2.15,3.2,1.78
4565,-0.76,-0.41,-0.52,0.07,2.61,-2.69,1.19,-1.54,-0.9,0.68,0.39,-0.25,1.22,-0.15,-0.04,-0.94,0.49,-1.06,3.65,3.49
4566,0.46,1.02,1.63,2.78,1.83,-2.02,0.63,1.73,0.72,0.39,0.73,-0.48,-0.72,1.08,1.41,1.11,-0.94,-1.19,4.17,2.29
4567,1.06,-0.49,1.65,-0.78,1.4,-0.83,0.51,0.43,-1.2,-0.94,2.68,0.33,-0.64,0.91,-0.49,-0.57,0.6,0.14,3.24,5.11
4568,0.08,2.09,0.69,0.7,3.79,-1.66,1.6,-0.25,1.35,1.42,-0.9,-0.29,0.15,-0.21,-1.12,-1.45,1.93,-0.89,4.55,3.38
4569,-0.34,1.29,1.54,-1.09,3.8,2.18,1.51,-1.3,-1.86,1.0,0.03,0.04,0.4,-0.11,-0.97,1.74,0.79,-0.46,5.79,0.51
4570,-0.01,-0.04,0.57,0.45,2.38,0.36,-0.46,0.15,-1.79,-0.51,-1.05,-0.5,-0.15,-0.29,-1.82,-1.16,-1.29,0.67,5.51,0.16
4571,3.86,-0.34,0.85,-0.76,1.54,1.91,-0.28,0.09,0.07,-1.26,-0.65,0.59,2.93,0.4,-1.26,1.62,0.28,1.12,0.97,2.11
4572,0.32,0.86,0.39,0.76,1.35,-0.58,1.11,0.28,-0.34,-0.51,-0.17,0.22,0.71,-0.18,0.69,-1.09,-0.37,1.81,0.41,3.18
4573,-0.05,-1.03,-1.31,1.63,4.09,-1.29,2.09,-2.53,0.84,2.0,-0.14,0.49,-1.35,0.43,-1.77,-0.79,-1.0,0.83,4.5,2.11
4574,-0.68,-1.0,-0.45,-0.44,3.13,1.65,1.37,-0.68,-0.2,0.83,-0.21,0.51,-0.86,0.24,0.54,-0.28,1.67,0.7,6.29,1.24
4575,0.48,0.23,-0.6,0.56,2.63,2.27,2.09,0.57,-1.78,0.07,-0.44,-2.35,-0.1,0.13,0.27,0.86,2.1,0.29,5.52,0.23
4576,1.54,0.23,-0.39,-0.82,-0.55,0.01,1.72,-1.61,-0.27,-0.31,1.63,-0.14,-1.25,-0.89,-0.09,-0.96,1.15,0.12,0.43,5.61
4577,0.07,1.18,0.16,-0.81,4.8,-0.47,1.81,-0.1,0.77,-0.72,-1.41,0.88,-0.63,-1.5,-1.75,0.61,0.25,-0.01,6.57,2.1
4578,-0.4,0.94,-1.86,-0.64,1.14,-1.69,-0.4,1.14,0.03,0.71,-0.73,-0.35,-0.25,0.34,0.37,0.42,-0.62,0.45,2.88,2.41
4579,1.02,0.41,0.98,0.82,4.11,-0.79,2.46,2.19,-0.54,-0.31,0.37,-1.16,-1.08,0.1,-1.62,0.91,1.1,0.05,4.37,2.19
4580,-1.46,-1.76,-0.6,0.55,0.5,-0.53,0.94,-0.88,-0.16,-1.11,0.49,-1.44,-0.19,-0.31,0.75,0.97,0.84,-1.41,4.5,4.76
4581,0.72,-0.48,-0.04,1.18,2.31,0.24,0.2,-0.37,1.84,-0.23,0.37,-0.68,-1.3,0.66,0.53,0.33,-0.35,1.24,1.79,2.57
4582,-0.44,0.73,-0.17,-0.01,1.33,2.18,-0.14,0.01,0.29,0.11,1.02,0.43,0.9,0.64,-1.01,-0.56,-1.68,-0.05,3.91,2.7
4583,-0.81,-0.05,-0.54,-0.55,-0.24,0.19,-1.39,-0.4,0.41,-0.49,-0.76,-1.01,-0.31,0.73,-0.61,-0.55,0.69,-0.94,3.43,5.26
4584,0.9,0.61,-0.85,0.43,0.67,-0.82,-0.39,0.53,0.43,-0.6,-0.85,-1.5,-0.27,0.8,0.76,-1.04,1.1,1.4,-0.27,2.69
4585,-0.0,-0.87,-0.42,0.39,3.37,0.96,3.13,0.84,-1.33,-2.41,1.69,0.96,-0.4,1.21,-1.05,-0.27,-0.91,1.68,3.53,1.1
4586,0.59,0.21,-0.07,0.72,2.91,0.84,2.1,-0.16,0.7,-0.79,-1.29,-0.19,-1.9,-0.71,-1.08,1.59,0.71,2.13,2.87,2.96
4587,0.26,0.15,0.88,0.67,1.89,1.92,0.94,-2.12,-0.78,0.52,0.48,0.46,-0.38,-0.11,0.49,1.1,0.29,2.19,2.95,1.91
4588,0.82,0.14,-0.72,-0.93,0.65,0.65,0.98,-0.03,1.94,-0.73,0.3,-0.05,0.06,-0.52,-0.94,-0.08,-0.59,1.77,3.96,5.78
4589,1.42,0.71,1.62,1.43,0.16,1.38,1.21,-1.17,0.24,-0.62,-0.18,1.08,0.29,0.74,-1.3,0.98,-0.66,1.73,1.84,1.79
4590,1.03,0.15,-0.16,0.08,2.19,-0.02,3.08,-0.95,0.5,0.14,-0.17,1.5,-0.04,0.16,-1.36,0.43,-0.38,0.58,4.62,1.38
4591,1.62,-0.71,1.15,-0.18,2.53,-0.61,2.33,-0.16,0.73,0.33,-0.71,0.57,-1.34,1.51,-0.49,0.08,1.17,3.44,2.05,1.35
4592,-0.4,0.73,1.03,-1.59,-1.37,-0.28,-1.03,0.44,1.76,-1.04,0.48,0.97,-0.9,1.19,-0.67,-0.0,0.56,-0.58,1.13,5.86
4593,2.45,1.69,-0.03,0.91,-1.48,0.52,-0.69,1.11,0.35,-1.11,-1.43,-1.28,-0.38,0.71,1.08,-1.15,-0.69,1.87,0.91,4.43
4594,3.9,1.42,1.73,1.86,-1.05,-2.02,-0.61,-0.15,1.16,-1.43,1.13,1.65,-0.1,-0.73,-1.4,0.94,-0.75,3.33,-0.15,2.97
4595,1.6,0.33,-0.44,-0.48,1.66,-0.52,-1.44,-0.64,0.97,1.37,0.5,0.77,-0.1,0.3,0.69,0.32,-0.13,2.9,1.76,2.12
4596,2.79,0.12,0.98,0.99,-0.25,0.25,-0.31,0.2,1.69,1.23,0.58,-1.11,0.18,0.26,1.25,-0.58,-0.5,0.76,1.63,4.0
4597,1.4,2.88,-0.07,-0.92,1.53,2.49,0.08,0.85,-1.3,-0.58,-0.02,0.81,1.01,-0.45,-0.4,0.7,-0.54,1.98,0.22,3.6
4598,0.38,0.09,-2.34,1.94,0.09,-0.44,1.26,-0.88,0.0,2.81,-1.68,0.54,-1.37,1.07,0.85,-1.09,-0.63,1.89,1.85,3.82
4599,2.13,-0.84,-0.34,-1.27,0.16,1.13,1.14,-0.33,0.39,-1.4,-0.16,0.97,-0.94,-2.04,-0.78,0.94,0.49,0.82,0.38,3.0
4600,0.11,0.15,-0.4,0.78,1.66,0.83,-0.53,0.74,2.83,-1.77,0.38,0.97,0.64,0.31,0.2,-0.84,0.48,1.05,2.13,2.71
4601,1.61,-0.05,0.68,0.15,-0.49,0.24,-0.45,1.38,0.19,-1.35,1.16,0.35,-0.74,-1.92,-1.63,0.23,-3.47,2.06,0.27,3.31
4602,3.12,1.09,1.34,-0.99,-0.7,-0.46,-1.53,0.21,-0.08,-0.64,-0.94,1.28,-0.44,-1.06,0.07,0.42,0.89,2.34,1.91,3.88
4603,2.38,1.3,0.02,-0.8,1.07,0.68,-0.27,1.04,-0.92,-0.32,-0.08,-0.45,0.8,0.66,0.0,-1.03,-0.15,3.46,1.03,2.6
4604,1.03,-0.14,1.1,1.07,0.05,-0.34,1.0,-1.99,1.05,1.25,2.25,1.14,0.2,-0.88,-0.33,2.52,1.4,-0.35,4.49,4.44
4605,-0.6,1.81,0.09,-0.69,1.67,-0.66,1.87,-0.23,-0.29,0.44,-2.1,0.89,-0.03,0.03,-1.46,0.9,-0.15,1.38,1.44,2.09
4606,0.24,-1.32,-0.47,1.09,3.22,1.14,1.41,-2.63,-0.27,0.07,-1.53,0.51,-2.24,1.25,-1.18,0.87,0.48,1.13,3.46,3.94
4607,-0.54,0.97,0.33,0.77,-0.63,0.48,-1.78,-1.98,-1.32,0.71,-0.32,-0.99,0.54,-0.02,2.5,1.88,-2.16,2.91,-0.74,2.98
4608,2.48,1.63,-0.74,0.71,-0.63,0.43,0.88,-0.45,-2.86,-0.05,1.01,0.38,0.95,0.4,1.54,0.63,0.15,0.78,-0.47,3.61
4609,0.1,-0.04,-0.35,-0.75,-0.93,0.52,0.98,0.54,0.16,1.02,-0.54,1.79,-0.16,0.08,-1.31,1.82,-1.02,-0.6,2.6,5.12
4610,0.1,0.17,-0.68,-1.14,1.92,0.92,1.27,-1.59,0.32,-0.92,-1.15,0.61,0.79,-2.89,-1.77,-0.48,-0.98,-0.09,2.64,2.77
4611,-0.62,-0.12,1.62,0.43,0.33,-0.31,0.89,-0.21,0.81,1.44,-0.44,0.57,-0.97,-1.63,0.46,2.21,-0.9,1.59,2.83,4.27
4612,-1.37,1.66,0.3,1.27,3.15,-1.9,1.23,1.25,0.37,0.08,1.42,-1.86,-1.51,-0.09,0.09,1.02,0.33,-0.72,5.74,1.92
4613,1.71,1.82,-1.16,-0.77,2.36,0.32,1.04,-0.13,1.13,-0.98,0.49,-0.85,0.65,1.39,-0.25,1.43,-1.02,1.31,2.48,1.48
4614,1.94,2.79,-1.76,0.62,-0.39,2.07,-0.66,0.15,-0.76,-0.5,-0.37,-1.23,-1.02,-0.11,-0.41,-0.58,-2.89,1.45,0.44,3.08
4615,2.85,-0.18,-2.02,-0.15,-2.54,0.03,-1.5,0.78,-0.29,-0.61,-1.2,1.0,-0.65,-0.49,-1.1,-0.66,-0.86,2.51,-0.0,0.95
4616,2.55,0.01,0.12,-0.25,1.19,0.66,0.51,-1.01,0.52,0.02,0.05,-0.36,0.56,-1.06,-2.05,-1.35,0.27,-0.65,0.87,4.29
4617,1.83,-0.98,-1.65,0.43,-1.38,0.5,0.62,-0.02,0.75,1.18,0.73,-1.27,1.39,0.28,1.09,1.38,1.38,2.25,1.8,4.21
4618,0.43,0.16,-0.28,-1.0,2.82,-1.12,-0.01,0.13,1.73,0.64,-0.38,-0.24,-0.1,-0.43,0.46,-1.09,-0.19,1.65,4.85,4.63
4619,1.34,2.37,0.69,-0.25,1.49,0.63,-0.85,-1.34,0.54,1.4,-1.34,1.02,1.38,-0.66,0.08,-0.94,0.71,3.69,0.66,2.68
4620,3.18,1.66,1.23,-1.19,0.11,-1.42,0.03,0.7,0.85,0.23,0.06,-0.14,-1.77,-0.44,0.96,0.18,-0.11,4.67,0.27,2.87
4621,-0.4,-0.33,0.57,0.55,-0.53,0.08,-0.43,1.4,-0.09,2.12,0.5,0.58,-0.49,0.34,1.65,0.02,-0.28,0.29,2.16,4.14
4622,0.48,0.51,-0.42,0.3,0.4,-2.04,-0.89,-0.53,-0.43,-2.57,-0.53,0.4,1.25,0.91,-0.57,0.43,-1.19,0.61,5.38,4.88
4623,2.39,-0.89,-0.25,0.15,0.8,0.41,-0.72,0.07,-0.49,0.56,-0.78,0.05,1.36,1.67,0.36,-0.05,-1.54,2.88,2.74,-1.72
4624,-0.81,-0.53,1.03,0.29,1.57,-0.63,1.68,0.19,-0.49,0.43,-0.21,0.14,-1.02,0.65,-2.4,0.64,0.25,-0.03,5.99,2.16
4625,2.76,3.1,-1.69,-0.75,-0.28,0.67,1.26,-1.9,1.08,-0.96,-0.76,0.18,-1.14,-1.23,0.6,0.28,2.58,1.35,2.75,1.01
4626,0.9,-1.81,-0.65,-1.77,2.54,-0.34,1.87,-0.62,0.15,-0.36,1.97,-0.31,-0.02,-0.94,-2.75,2.36,-0.7,0.61,2.9,0.79
4627,1.31,-0.38,0.11,0.37,-0.28,1.13,-1.76,-0.0,-0.09,-0.82,-1.61,-1.22,1.11,0.18,0.89,-0.65,0.68,2.32,-0.29,3.96
4628,4.13,0.08,2.03,-0.91,-0.39,0.01,-0.04,0.49,-0.51,-0.37,-0.57,-0.14,-2.18,-0.86,-0.89,-0.27,1.45,4.83,-0.34,3.92
4629,0.38,2.05,-0.53,0.86,0.86,1.32,-0.72,-0.43,0.21,1.06,0.56,0.37,-0.25,-0.67,1.03,-0.04,0.29,4.06,0.16,2.31
4630,-1.82,-0.28,1.18,-1.53,2.37,1.07,-0.15,-0.99,0.19,0.76,0.71,0.11,-1.14,0.72,-0.65,0.19,-0.18,-0.4,4.15,3.7
4631,1.15,1.46,-1.17,-1.23,1.64,1.43,1.62,0.34,-1.0,0.47,0.66,-0.4,-0.7,-0.31,-2.48,1.52,1.64,1.27,1.0,2.49
4632,0.09,1.66,-0.94,0.91,-1.44,1.89,0.51,-0.25,0.17,2.19,0.81,-0.47,-0.21,0.25,0.22,0.45,0.85,2.29,1.15,3.02
4633,0.22,1.21,-1.38,0.7,-0.25,0.12,-0.74,0.19,2.22,-0.91,-1.25,-0.26,-2.11,-0.33,0.16,0.59,0.25,2.18,1.47,4.31
4634,0.97,1.97,-0.6,-1.59,-1.0,-1.06,-0.7,1.23,-1.89,1.63,0.31,0.28,0.06,-1.69,-1.43,-0.74,0.73,3.62,-0.08,4.2
4635,1.1,0.1,-0.22,-1.17,0.43,-0.41,2.86,0.76,-1.28,-1.1,-1.82,-0.24,-0.4,0.59,0.73,-0.57,-0.69,4.29,0.04,1.94
4636,0.54,-1.5,0.46,-0.68,-0.82,0.84,-0.04,-0.69,0.31,0.29,-0.82,1.09,-2.46,1.73,-1.78,-1.59,-1.56,-0.27,2.2,5.99
4637,-1.15,0.99,-0.38,-1.22,2.54,-0.94,-0.01,0.52,-1.1,-2.76,1.54,0.68,0.54,1.1,0.57,-0.6,0.77,0.5,4.41,3.48
4638,0.27,0.86,1.01,-1.28,3.88,1.06,2.54,0.24,-0.53,-0.56,-1.19,-0.03,-0.71,0.18,-1.45,-1.23,0.94,-0.12,4.89,1.22
4639,1.19,1.23,-1.72,0.17,1.17,0.28,-0.71,2.31,0.57,-0.58,-0.65,1.75,-0.46,-1.61,-0.73,-0.2,0.5,1.56,-0.6,3.63
4640,2.18,0.99,-1.48,1.4,1.62,-1.27,2.33,1.73,0.5,-2.51,-0.28,-0.74,-0.62,-0.33,1.61,-0.33,2.55,2.25,1.38,2.59
4641,1.09,0.7,-0.26,0.29,-0.69,-0.63,-0.36,1.18,0.9,1.26,-0.4,-1.29,-1.78,-0.73,0.65,-0.2,-0.15,1.02,-1.38,2.95
4642,2.2,0.74,-0.38,2.78,-0.02,0.2,-0.67,0.31,-0.08,1.4,-0.23,0.15,0.49,2.08,-0.1,0.56,0.36,3.13,1.87,4.04
4643,1.01,-0.14,1.98,-1.63,4.39,-0.86,2.34,0.14,-1.03,0.14,-0.41,-1.12,-0.94,1.39,-1.08,0.84,0.92,1.23,4.29,1.41
4644,-0.53,0.42,-0.59,2.2,4.38,1.66,0.66,0.01,0.61,0.4,0.8,-1.77,0.07,-1.92,-0.46,0.79,-0.31,-1.78,4.75,1.74
4645,0.77,2.13,1.07,0.6,0.47,-0.63,-0.26,0.04,0.09,-1.03,-1.63,-0.51,-0.18,-1.52,0.45,0.83,-0.4,-0.98,3.94,4.11
4646,-0.78,-1.8,1.25,-0.62,2.57,1.17,-0.2,0.1,-0.38,0.51,-0.7,0.49,-1.18,-2.11,-1.78,1.17,0.56,1.84,5.8,2.74
4647,1.97,-1.2,0.06,1.3,1.72,0.06,-0.63,1.9,-0.62,-1.22,0.89,0.04,0.62,1.64,0.91,-0.75,0.31,1.36,0.77,2.7
4648,0.99,0.7,0.2,-0.44,1.07,-0.26,1.36,-1.56,-0.25,0.72,-0.11,-0.31,1.83,-0.79,0.73,0.89,-0.14,3.27,2.58,2.09
4649,-0.79,0.35,0.58,0.35,4.83,0.21,2.11,-0.81,0.03,0.79,-0.31,0.52,-1.09,-1.73,-1.09,-0.32,0.6,1.85,-0.16,4.14
4650,-0.53,-1.42,1.38,-1.04,-1.41,-0.56,0.01,-1.05,-0.06,-0.9,1.79,-0.88,0.33,0.03,-0.81,0.83,-2.19,0.31,3.88,3.16
4651,1.39,0.88,-0.42,-0.98,0.72,2.31,-0.97,1.76,0.4,0.91,0.79,-0.91,0.48,1.17,-0.9,1.03,0.16,3.69,1.52,1.31
4652,1.51,1.89,0.21,0.13,1.1,-0.12,-0.04,-1.92,-1.28,-0.63,-1.93,0.85,0.24,-0.5,-0.06,-0.49,1.29,2.46,0.41,3.86
4653,1.36,0.13,-0.52,-0.67,1.56,0.26,0.69,0.81,0.5,0.07,-0.71,-1.42,-0.61,1.57,-0.38,-0.07,-0.6,-1.02,3.62,2.29
4654,0.7,1.23,-0.83,0.26,2.95,-0.53,1.53,-0.14,-1.34,0.43,0.02,1.07,-1.01,-0.29,1.81,2.37,2.13,-1.18,3.81,2.36
4655,-0.54,-0.69,-0.2,0.24,2.17,1.78,1.2,-0.1,0.27,-0.62,1.94,0.41,0.12,0.08,0.7,-1.03,0.19,0.17,3.88,1.59
4656,0.22,0.05,-0.68,1.84,-0.15,-1.29,0.45,-1.97,1.48,0.83,0.64,-0.41,-0.59,0.77,-0.72,-0.04,1.42,2.22,1.62,3.24
4657,0.55,1.09,-0.59,-0.9,2.28,0.45,0.83,-0.49,0.63,0.94,-1.07,0.57,0.75,0.35,-1.15,0.68,-0.99,1.8,2.8,2.97
4658,1.11,0.87,1.21,-0.52,2.08,-0.3,1.59,0.42,-1.02,-1.02,-0.23,1.7,-0.04,0.41,1.22,-0.42,0.08,-0.04,2.32,4.5
4659,1.8,-0.08,-1.24,0.47,-1.28,0.76,-0.3,0.33,-1.05,0.75,0.47,1.65,0.51,0.92,0.37,1.94,-1.55,3.63,-0.63,2.85
4660,2.12,2.37,1.17,0.28,1.59,-0.55,1.53,1.21,0.57,0.61,-0.2,-0.02,0.58,-0.84,-0.17,1.14,-1.03,3.78,2.16,2.1
4661,1.37,-0.54,0.42,0.78,-0.19,-1.19,1.06,-1.84,-2.06,1.04,-0.89,-0.4,-0.16,-1.35,1.11,-0.77,-2.01,-1.92,3.54,4.49
4662,-1.58,-0.05,-0.15,0.36,1.21,1.92,1.86,-0.69,-0.37,-0.35,0.79,-0.81,-0.71,-0.12,-0.98,-1.62,-1.84,1.73,2.72,3.44
4663,0.97,1.39,-1.35,0.3,-0.33,0.62,-0.98,0.99,-2.21,-0.37,0.84,0.08,-0.41,0.72,0.13,-0.03,1.21,0.16,2.97,4.58
4664,1.09,2.07,-1.17,-0.71,1.62,1.61,0.06,0.45,2.89,-1.08,-0.02,-0.81,-0.08,-0.75,-1.75,-0.34,0.53,4.28,2.51,2.59
4665,1.2,2.39,0.87,-1.27,0.29,-0.77,1.48,-0.14,0.37,-0.02,-1.48,-0.94,1.23,-0.36,0.19,-0.75,1.76,3.24,0.62,2.37
4666,1.26,1.33,0.47,0.63,1.86,-0.06,0.29,1.09,-1.28,0.65,-0.35,0.9,1.22,1.79,0.15,0.51,-0.42,2.49,0.18,2.85
4667,1.61,-0.08,-0.28,-0.45,1.56,-1.25,-0.1,0.49,0.43,0.72,0.96,-0.42,0.1,-0.1,0.75,-0.77,-0.27,3.5,1.57,-0.04
4668,0.6,1.51,1.8,-0.46,-0.76,1.72,0.74,0.39,-1.72,0.98,1.82,1.51,1.36,0.28,0.33,-0.85,-1.03,1.88,-0.62,2.82
4669,1.02,0.21,-0.2,1.43,2.29,-0.72,0.69,-0.69,-0.18,-0.38,-1.4,1.14,0.31,0.25,1.0,-0.09,0.12,1.25,7.23,0.81
