,bknwy_cat,stlmt_cat,bkon8_cat,rkxwp_cat,skach_cat,skrxp_cat,rimmx_cat,wkpos_cat,reskd_cat,simpl_cat,thrsk_cat,qxmsq_cat,spcop_cat,wkovl_cat,wkcti_cat,skewr_cat,bkona_cat,hdchk_cat
2507,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2508,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2509,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2510,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2511,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2512,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2513,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2514,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2515,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2516,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2517,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2518,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2519,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2520,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2521,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2522,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2523,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2524,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2525,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2526,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2527,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2528,f,f,f,t,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2529,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2530,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2531,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2532,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2533,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2534,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2535,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2536,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2537,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2538,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2539,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2540,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2541,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2542,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2543,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2544,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2545,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,t,f
2546,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2547,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2548,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2549,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2550,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2551,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2552,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2553,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2554,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2555,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2556,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2557,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2558,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2559,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2560,f,f,f,f,f,t,f,t,f,t,f,f,f,f,t,t,t,f
2561,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2562,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2563,f,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2564,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2565,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2566,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2567,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2568,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2569,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2570,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f
2571,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2572,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2573,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2574,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2575,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2576,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2577,t,f,f,f,f,f,f,t,f,t,f,f,f,f,t,t,t,f
2578,t,f,f,f,f,f,f,t,f,t,f,f,f,f,t,t,f,f
2579,t,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2580,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2581,t,f,f,f,f,f,f,t,f,f,f,f,f,f,t,t,f,f
2582,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2583,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2584,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2585,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2586,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2587,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2588,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2589,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2590,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2591,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,f,f
2592,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2593,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,t,f,f
2594,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2595,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2596,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2597,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2598,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2599,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2600,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2601,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2602,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,t,f
2603,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2604,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2605,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2606,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2607,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2608,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2609,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2610,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2611,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2612,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2613,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2614,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2615,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2616,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,t,f
2617,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2618,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2619,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2620,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2621,f,f,f,f,f,f,f,t,f,t,f,t,f,t,f,t,f,f
2622,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2623,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2624,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2625,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2626,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2627,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2628,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2629,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2630,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2631,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2632,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2633,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2634,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2635,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2636,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2637,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2638,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2639,f,f,f,f,f,f,f,t,f,t,f,t,f,t,f,t,f,f
2640,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2641,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2642,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2643,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2644,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2645,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2646,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2647,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2648,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2649,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2650,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2651,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2652,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2653,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2654,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2655,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2656,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2657,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2658,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f
2659,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f
2660,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2661,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2662,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f
2663,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2664,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,t,f
2665,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2666,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2667,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2668,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2669,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2670,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f
2671,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2672,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,t,f
2673,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2674,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2675,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,t,f
2676,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f
2677,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f
2678,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2679,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2680,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2681,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2682,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2683,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2684,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2685,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2686,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2687,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2688,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2689,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2690,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,f
2691,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,t,f,f
2692,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2693,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2694,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2695,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2696,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2697,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2698,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2699,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2700,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2701,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2702,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2703,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2704,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2705,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2706,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2707,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2708,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2709,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2710,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2711,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2712,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2713,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2714,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2715,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2716,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2717,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2718,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2719,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,t,f
2720,f,f,t,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2721,t,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2722,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2723,t,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2724,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2725,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2726,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f
2727,f,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f,f,f
2728,f,f,f,f,f,t,f,t,f,f,t,f,f,t,f,f,f,f
2729,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2730,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2731,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2732,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,t,f
2733,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,f,f
2734,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f,f,f
2735,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2736,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2737,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2738,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2739,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2740,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2741,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2742,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2743,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2744,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2745,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,f
2746,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2747,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2748,f,f,f,t,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2749,f,f,f,t,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2750,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2751,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,t,f,f
2752,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2753,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2754,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2755,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2756,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,t,f,f
2757,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2758,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2759,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,t,f,f
2760,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2761,f,f,f,t,f,f,f,t,f,t,f,f,f,t,f,t,f,f
2762,f,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2763,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2764,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2765,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2766,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2767,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,t,f,f
2768,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2769,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2770,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t
2771,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t
2772,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t
2773,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t
2774,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t
2775,t,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,t
2776,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t
2777,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t
2778,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,t,f,f
2779,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,f
2780,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2781,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2782,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2783,f,f,t,f,f,f,f,f,f,t,f,f,f,f,f,t,f,f
2784,f,f,t,f,f,t,f,t,f,t,f,f,f,f,f,t,f,f
2785,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2786,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,t,t,f
2787,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,t,f,f
2788,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2789,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f
2790,f,f,f,f,f,t,f,t,f,t,f,f,f,f,f,t,t,f
2791,f,f,f,f,f,f,f,t,f,t,t,f,f,t,f,f,f,f
2792,f,f,f,t,f,f,f,t,f,f,f,t,f,t,f,f,f,f
2793,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2794,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2795,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f,f,f
2796,f,f,t,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2797,f,f,f,t,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2798,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,t,f
2799,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2800,f,f,f,f,f,f,f,t,f,t,f,f,f,t,f,f,f,f
2801,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,t,f
2802,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f
2803,f,f,f,t,f,f,f,t,f,f,f,f,f,t,f,f,f,f
2804,f,f,f,f,f,f,f,t,f,t,f,f,f,f,f,f,f,f
2805,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2806,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2807,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,f
2808,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2809,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2810,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2811,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2812,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2813,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2814,f,f,f,t,f,f,f,f,f,f,f,f,f,t,f,t,f,f
2815,f,f,f,f,f,t,f,f,f,t,f,f,f,t,t,t,f,f
2816,f,f,f,f,t,t,f,f,f,t,f,f,f,t,t,t,f,f
2817,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2818,f,f,f,t,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2819,f,f,f,t,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2820,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f,f
2821,f,f,f,f,t,t,f,f,f,f,f,f,f,t,t,t,f,f
2822,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2823,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2824,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2825,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2826,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2827,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2828,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2829,f,f,f,t,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2830,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2831,t,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2832,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2833,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2834,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2835,f,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2836,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,t,f,f
2837,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2838,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2839,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2840,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,t,f,f
2841,f,f,f,f,f,t,f,f,f,t,f,f,f,t,t,t,f,f
2842,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f
2843,t,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
2844,f,f,f,f,f,f,f,f,t,t,t,f,f,f,t,t,f,f
2845,t,f,f,f,f,f,f,f,t,t,t,f,f,f,t,t,f,f
2846,f,f,f,f,t,f,f,f,f,t,f,f,f,f,t,t,f,f
2847,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f
2848,f,f,f,f,f,f,f,f,t,t,t,f,f,f,t,t,f,f
2849,f,f,f,f,f,t,f,f,f,f,f,f,f,t,f,t,f,f
2850,f,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,f,f
2851,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2852,f,f,f,f,f,t,f,f,f,f,f,f,f,t,t,t,f,f
2853,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2854,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2855,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f
2856,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2857,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f
2858,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,f
2859,f,f,f,t,f,f,f,f,f,f,f,f,f,t,t,t,f,f
2860,t,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f
2861,t,f,f,f,f,f,f,f,f,t,f,f,f,t,t,t,f,f
