,MAL_num,year_num,month_num,day_num,RPT_num,VAL_num,ROS_num,KIL_num,SHA_num,BIR_num,DUB_num,CLA_num,MUL_num,CLO_num,BEL_num
5881,14.42,77,2,7,18.75,18.96,15.04,10.0,15.63,12.5,16.66,9.96,12.87,10.58,13.79
5882,8.79,77,2,8,5.46,8.96,7.62,3.17,6.63,7.83,7.96,3.04,5.88,3.71,4.17
5883,15.04,77,2,9,9.67,10.5,10.25,4.0,7.0,9.25,9.96,4.75,9.13,6.34,6.21
5884,27.84,77,2,10,11.75,8.46,10.08,6.34,11.96,9.92,12.25,8.87,10.21,3.58,12.12
5885,26.25,77,2,11,3.13,2.62,7.08,2.13,3.5,6.34,9.13,3.08,7.25,4.63,7.33
5886,22.21,77,2,12,6.04,6.83,6.29,1.63,4.17,4.83,5.25,2.92,5.54,6.54,7.04
5887,12.04,77,2,13,8.12,5.58,9.83,2.17,7.71,6.38,5.46,4.96,6.96,7.75,8.46
5888,6.83,77,2,14,11.34,9.59,7.46,2.08,7.25,2.92,8.21,1.96,4.29,4.08,7.54
5889,12.29,77,2,15,13.7,12.21,11.63,4.75,10.13,10.96,11.5,8.08,9.54,8.54,11.83
5890,12.83,77,2,16,5.58,8.54,6.25,1.13,6.67,6.87,5.91,4.5,6.0,5.79,11.08
5891,15.87,77,2,17,17.71,15.12,15.59,7.62,14.29,11.75,11.04,10.04,9.5,8.83,11.71
5892,17.33,77,2,18,11.46,9.67,10.17,5.37,8.75,8.04,15.09,8.21,11.29,12.12,14.21
5893,12.92,77,2,19,14.42,11.92,10.79,7.12,10.63,10.0,13.04,9.71,11.25,9.83,11.79
5894,21.59,77,2,20,11.63,10.21,11.25,4.83,8.25,8.83,9.08,7.0,8.63,7.92,9.33
5895,23.09,77,2,21,9.83,9.87,8.46,2.08,8.33,5.0,3.83,8.96,6.08,10.21,13.5
5896,19.92,77,2,22,10.17,15.09,10.96,4.58,11.46,9.87,10.96,11.83,9.75,11.34,16.83
5897,24.37,77,2,23,12.54,15.21,20.62,10.25,14.37,14.37,17.92,13.5,14.75,15.37,17.12
5898,27.0,77,2,24,8.67,8.87,10.88,5.63,11.46,10.29,17.71,10.92,12.04,13.29,14.37
5899,14.71,77,2,25,5.5,3.08,13.0,2.13,3.17,6.58,10.46,6.5,7.41,8.67,6.21
5900,11.63,77,2,26,14.62,14.33,10.04,3.42,11.34,7.58,8.71,8.75,6.46,6.04,9.42
5901,23.21,77,2,27,25.41,24.79,22.58,11.5,20.41,17.79,17.92,16.62,14.67,12.0,15.79
5902,20.54,77,2,28,19.67,18.05,19.38,10.46,17.33,15.63,16.71,14.21,14.88,10.96,16.38
5903,13.67,77,3,1,8.63,14.83,10.29,3.75,6.63,8.79,5.0,8.12,7.87,6.42,13.54
5904,22.17,77,3,2,12.62,15.34,15.59,7.33,13.04,12.87,13.25,12.21,13.29,13.04,22.46
5905,23.29,77,3,3,11.12,12.5,12.92,7.29,11.21,10.25,16.71,11.96,14.79,14.29,18.25
5906,24.92,77,3,4,12.67,11.08,11.54,6.92,11.75,10.79,18.66,13.79,13.92,13.5,17.92
5907,17.33,77,3,5,8.29,8.08,10.67,2.92,5.91,7.04,11.04,6.83,7.08,8.58,10.67
5908,12.5,77,3,6,11.87,15.09,11.29,8.25,13.83,12.54,9.42,6.42,12.54,8.96,9.67
5909,18.79,77,3,7,16.58,15.96,14.92,7.21,13.13,12.5,14.0,11.92,12.12,9.79,15.96
5910,27.37,77,3,8,26.2,24.0,18.66,13.33,20.5,18.38,17.67,18.54,18.05,19.79,29.29
5911,21.71,77,3,9,21.17,15.96,15.16,9.83,17.46,13.62,16.88,13.75,14.42,15.5,16.38
5912,27.58,77,3,10,33.84,26.92,24.41,20.08,23.75,20.58,20.21,18.71,21.92,22.75,23.09
5913,22.46,77,3,11,14.33,12.42,13.13,7.41,14.92,12.12,14.29,11.12,13.42,13.5,14.62
5914,13.25,77,3,12,9.79,9.29,10.54,4.12,8.92,7.75,9.67,6.0,8.21,5.63,8.08
5915,16.13,77,3,13,12.92,11.92,15.29,5.88,9.79,8.63,13.33,8.79,10.46,9.92,11.12
5916,20.62,77,3,14,17.46,17.79,14.71,7.75,16.38,11.38,16.33,12.29,13.29,12.87,21.04
5917,26.16,77,3,15,28.33,19.55,22.0,16.79,18.88,15.67,19.79,16.42,18.46,18.21,19.87
5918,19.75,77,3,16,24.75,18.84,17.25,11.63,15.21,13.21,15.34,14.79,14.88,16.29,22.92
5919,23.54,77,3,17,27.5,18.75,20.21,14.46,17.0,14.88,18.34,17.5,15.96,17.54,20.88
5920,15.83,77,3,18,16.79,14.62,14.04,7.33,17.79,13.08,15.41,12.54,12.79,12.17,13.88
5921,13.62,77,3,19,21.29,15.75,12.12,8.83,14.67,11.38,11.08,12.58,9.54,9.5,14.46
5922,16.88,77,3,20,16.79,11.83,25.04,8.5,11.83,10.41,17.41,9.21,9.79,10.83,15.75
5923,14.58,77,3,21,14.54,11.08,28.25,9.75,10.46,8.58,18.21,7.38,10.79,7.71,9.79
5924,14.46,77,3,22,10.54,8.29,17.71,5.71,6.92,8.08,13.5,7.0,7.29,7.0,8.54
5925,18.29,77,3,23,9.33,3.96,8.67,2.88,6.54,5.46,12.08,5.13,8.17,7.33,7.92
5926,10.29,77,3,24,11.58,11.83,4.96,2.79,9.42,6.0,9.71,5.25,6.0,5.66,5.41
5927,14.04,77,3,25,19.12,19.5,14.62,7.58,17.67,14.25,12.08,12.92,10.58,8.75,12.79
5928,17.58,77,3,26,14.75,13.67,13.5,7.25,15.21,12.87,12.54,12.25,10.29,6.96,12.04
5929,24.13,77,3,27,14.5,15.09,30.84,10.41,12.87,12.08,19.33,13.42,12.17,12.87,19.79
5930,14.67,77,3,28,12.17,8.38,21.34,5.91,6.38,5.37,10.13,5.04,6.34,9.33,6.58
5931,12.62,77,3,29,8.58,5.5,5.54,2.04,3.58,4.71,7.79,4.54,4.58,5.54,13.67
5932,29.79,77,3,30,25.04,19.5,20.38,13.13,18.79,16.75,14.12,15.92,16.71,19.17,28.42
5933,25.12,77,3,31,26.16,22.17,24.08,13.79,21.67,18.41,19.46,19.87,19.46,19.7,26.96
5934,30.09,77,4,1,21.67,16.0,17.33,13.59,20.83,15.96,25.62,17.62,19.41,20.67,24.37
5935,22.79,77,4,2,12.17,6.79,10.13,6.17,9.21,8.67,12.33,9.08,9.62,11.29,13.54
5936,30.04,77,4,3,19.7,12.46,20.04,10.08,13.29,12.25,14.92,11.83,11.67,15.34,20.0
5937,14.92,77,4,4,12.96,9.21,9.21,5.0,6.17,5.96,9.38,5.41,7.04,7.46,12.25
5938,16.46,77,4,5,8.63,7.25,7.25,4.33,7.21,7.17,11.17,5.96,7.83,9.46,10.79
5939,27.54,77,4,6,14.37,13.21,15.04,8.46,11.17,11.38,15.67,10.79,11.34,17.83,18.25
5940,22.46,77,4,7,18.12,14.71,17.75,7.58,12.25,11.0,13.17,10.0,9.96,15.12,16.33
5941,13.33,77,4,8,15.75,9.79,10.21,5.91,10.13,8.58,8.63,8.42,8.08,8.33,15.54
5942,9.62,77,4,9,11.5,9.96,9.79,4.21,7.58,7.62,6.13,4.33,5.63,6.92,6.75
5943,15.75,77,4,10,17.33,12.83,9.96,9.13,11.67,10.21,13.83,8.33,9.83,10.0,12.46
5944,15.0,77,4,11,11.96,10.96,11.04,6.04,11.34,10.08,13.04,10.17,10.67,9.17,14.71
5945,22.21,77,4,12,17.21,15.71,13.62,10.5,18.34,15.54,21.62,16.38,16.62,15.41,18.25
5946,22.5,77,4,13,19.29,13.42,12.54,10.25,15.29,12.87,18.54,10.83,12.21,16.5,16.46
5947,17.83,77,4,14,14.79,8.54,10.46,6.83,10.88,8.96,14.12,6.25,9.29,11.34,10.58
5948,7.41,77,4,15,6.87,6.21,5.88,1.96,2.42,3.5,8.0,2.79,2.67,4.54,8.0
5949,11.17,77,4,16,11.08,9.75,9.75,3.54,7.21,7.04,8.42,4.92,4.83,5.5,10.37
5950,12.87,77,4,17,7.08,6.04,14.12,4.04,5.25,5.83,8.58,3.67,5.13,6.96,12.96
5951,9.79,77,4,18,9.79,9.62,9.17,3.67,8.92,9.13,8.21,6.87,8.0,7.17,7.33
5952,15.87,77,4,19,8.12,6.67,10.34,2.75,3.92,5.71,7.75,5.21,5.29,6.79,9.17
5953,15.37,77,4,20,13.13,13.67,14.54,7.21,9.67,10.25,14.29,12.04,12.12,11.04,18.34
5954,18.63,77,4,21,21.59,19.75,19.7,12.33,15.37,13.17,18.46,16.62,15.34,15.59,22.79
5955,22.63,77,4,22,20.3,17.58,20.04,12.46,21.25,15.59,26.42,16.33,18.12,18.71,23.75
5956,20.12,77,4,23,16.96,18.12,14.5,10.63,16.88,12.38,20.25,11.46,12.83,12.0,17.5
5957,13.08,77,4,24,14.29,13.67,12.54,7.21,10.54,10.04,13.21,9.17,10.29,8.79,14.33
5958,26.63,77,4,25,17.96,14.96,16.79,9.04,14.21,12.92,14.5,15.87,13.21,16.04,25.21
5959,21.96,77,4,26,13.7,15.34,9.42,7.83,15.92,10.41,14.37,11.21,11.79,10.75,19.5
5960,18.54,77,4,27,22.63,17.37,19.87,11.17,15.5,12.38,17.54,7.79,12.25,11.75,16.66
5961,14.88,77,4,28,16.88,14.54,11.58,7.54,14.37,10.67,14.09,11.58,10.08,10.54,17.62
5962,21.46,77,4,29,17.33,13.7,11.04,7.58,14.37,10.17,13.79,8.33,10.83,12.79,16.88
5963,17.29,77,4,30,15.5,10.96,7.04,5.63,11.04,8.67,10.58,7.96,8.29,8.79,17.12
5964,12.38,77,5,1,6.42,7.12,8.67,3.58,4.58,4.0,6.75,6.13,3.33,4.5,19.21
5965,10.71,77,5,2,6.63,5.29,10.75,3.42,4.63,3.46,7.41,5.46,4.71,4.12,13.59
5966,15.83,77,5,3,12.79,7.38,11.58,6.21,7.29,7.21,11.04,6.75,8.29,9.96,10.37
5967,15.12,77,5,4,8.83,4.25,6.21,2.46,4.79,6.92,8.96,5.41,6.25,9.25,11.38
5968,12.08,77,5,5,8.75,4.75,7.5,1.79,3.29,5.71,7.96,3.08,3.17,3.5,8.25
5969,15.59,77,5,6,7.58,6.71,8.54,3.67,6.87,7.5,9.87,5.79,6.42,6.63,11.63
5970,25.75,77,5,7,11.71,10.13,11.38,8.87,12.67,11.63,17.08,13.0,13.0,15.16,16.38
5971,9.33,77,5,8,8.79,8.38,8.54,5.79,7.12,7.17,8.87,5.37,6.42,5.75,7.71
5972,6.87,77,5,9,13.54,9.75,9.21,4.83,9.13,6.83,6.58,4.96,5.09,3.71,8.21
5973,12.87,77,5,10,5.41,8.17,7.62,3.67,4.42,6.21,7.67,4.04,4.58,5.04,12.33
5974,15.87,77,5,11,17.41,14.71,16.66,7.71,14.09,11.58,15.71,12.62,12.71,13.37,18.08
5975,18.21,77,5,12,17.92,14.33,9.17,6.38,12.04,9.46,10.75,7.67,8.42,9.62,14.96
5976,11.92,77,5,13,7.96,5.0,10.58,5.09,5.25,5.33,7.96,4.46,4.63,7.5,8.21
5977,7.62,77,5,14,8.42,9.83,6.29,3.83,6.13,4.83,6.67,3.75,4.46,3.13,7.75
5978,10.25,77,5,15,14.21,12.67,17.04,5.75,8.75,9.17,8.71,7.79,6.34,6.29,11.04
5979,14.79,77,5,16,12.17,11.79,23.16,7.62,7.79,5.46,9.62,8.96,5.91,7.29,12.29
5980,9.71,77,5,17,6.87,4.63,16.33,3.37,2.96,4.79,5.09,3.37,4.71,3.58,4.63
5981,9.92,77,5,18,3.88,4.42,12.21,1.25,2.33,1.5,4.71,2.42,4.12,5.09,9.46
5982,8.83,77,5,19,4.54,5.41,5.96,1.83,2.21,2.96,4.5,5.25,3.67,2.04,13.25
5983,12.92,77,5,20,6.38,6.04,15.63,4.17,2.79,6.25,10.83,3.13,7.46,4.38,5.71
5984,9.0,77,5,21,12.71,7.41,22.46,7.58,7.04,8.71,11.96,4.92,7.87,5.91,7.67
5985,4.08,77,5,22,11.38,9.25,18.63,6.17,5.17,9.21,8.08,5.04,7.12,4.04,8.08
5986,4.54,77,5,23,12.29,6.63,16.46,4.29,6.08,8.08,9.04,2.92,6.58,3.67,10.41
5987,12.33,77,5,24,11.92,7.0,20.17,4.5,7.33,8.83,11.58,7.17,9.62,7.33,11.17
5988,11.96,77,5,25,11.04,6.42,21.25,5.66,6.83,9.71,11.5,4.96,8.79,6.5,8.5
5989,15.5,77,5,26,11.0,1.25,13.0,4.04,4.71,8.04,10.54,8.0,10.63,7.92,9.92
5990,16.08,77,5,27,6.87,6.75,6.17,4.33,8.04,6.83,9.04,6.38,9.42,7.5,8.42
5991,5.04,77,5,28,4.21,5.04,5.88,1.63,4.33,3.75,7.29,3.54,3.79,1.29,6.67
5992,9.92,77,5,29,5.09,5.37,13.0,3.25,4.0,4.75,10.17,5.29,6.92,4.67,8.42
5993,15.04,77,5,30,7.96,2.88,13.5,3.79,4.12,7.38,12.5,4.79,7.5,4.38,7.21
5994,9.96,77,5,31,8.0,3.63,12.58,3.21,5.37,4.12,7.58,2.37,5.75,4.29,5.71
5995,5.63,77,6,1,7.08,5.25,9.71,2.83,2.21,3.5,5.29,1.42,2.0,0.92,5.21
5996,2.58,77,6,2,4.75,5.75,14.67,3.42,3.17,3.46,6.87,2.17,3.42,2.75,4.71
5997,12.21,77,6,3,9.62,5.13,6.17,5.71,8.17,5.5,8.5,4.79,4.0,5.71,7.83
5998,14.54,77,6,4,16.71,7.21,10.58,6.21,11.34,9.5,12.83,9.62,10.5,9.92,13.54
5999,17.08,77,6,5,17.79,11.75,11.17,7.75,15.92,10.41,13.04,9.17,10.54,11.46,14.09
6000,21.84,77,6,6,20.62,18.71,14.71,9.83,18.46,13.04,14.67,13.29,12.87,12.71,21.34
6001,18.79,77,6,7,17.62,11.17,11.21,6.79,13.29,8.17,11.67,9.04,7.87,9.54,16.13
6002,13.25,77,6,8,9.0,6.87,7.08,3.17,6.87,4.71,6.71,5.58,5.63,5.63,11.08
6003,9.79,77,6,9,7.41,8.5,12.83,3.0,6.67,3.75,7.58,4.29,5.88,3.79,12.33
6004,20.79,77,6,10,14.12,12.75,27.25,8.29,10.88,8.17,16.0,10.08,9.54,10.04,19.62
6005,19.12,77,6,11,13.75,10.58,21.0,8.08,9.46,10.17,14.79,8.63,9.83,10.96,18.34
6006,9.33,77,6,12,7.0,6.79,8.58,4.63,6.34,7.38,7.67,4.33,6.63,6.17,8.17
6007,7.0,77,6,13,12.87,8.08,9.25,4.58,7.0,6.63,6.21,5.91,5.58,5.58,9.46
6008,16.62,77,6,14,11.92,11.17,18.66,6.87,9.87,8.79,11.08,8.75,9.33,9.29,13.62
6009,9.83,77,6,15,7.21,9.21,20.5,4.79,6.08,6.87,11.0,5.54,7.46,7.54,14.0
6010,9.62,77,6,16,8.5,2.58,18.0,2.21,6.34,9.46,10.0,5.83,9.87,7.46,12.29
6011,5.71,77,6,17,11.46,4.29,15.59,2.88,8.38,9.25,9.42,7.58,9.21,5.25,13.04
6012,12.25,77,6,18,6.21,7.0,13.79,3.25,7.38,6.0,5.54,6.0,4.92,4.29,13.5
6013,12.0,77,6,19,7.08,7.29,8.75,3.0,7.21,5.58,4.0,6.87,6.5,5.83,10.5
6014,4.88,77,6,20,4.83,4.54,12.54,1.96,4.88,2.83,4.0,1.0,3.37,1.46,9.29
6015,4.79,77,6,21,4.83,4.38,10.75,2.04,5.63,2.25,2.96,2.21,1.67,2.42,5.79
6016,3.58,77,6,22,6.0,3.25,4.21,1.71,3.79,3.58,2.79,1.17,2.92,2.96,2.96
6017,8.33,77,6,23,7.33,7.71,6.5,3.5,6.08,6.29,5.0,3.71,4.42,5.37,8.33
6018,6.25,77,6,24,13.5,11.71,10.79,4.12,10.41,8.17,6.04,4.5,5.54,4.12,9.38
6019,12.42,77,6,25,16.25,7.04,9.38,6.5,10.17,9.04,8.79,6.0,7.62,8.63,9.13
6020,11.58,77,6,26,9.79,6.92,9.38,4.38,9.38,7.79,9.75,5.04,9.25,7.12,12.12
6021,7.08,77,6,27,11.08,7.54,12.12,4.21,7.92,6.71,12.25,4.71,8.79,5.83,6.0
6022,10.79,77,6,28,14.58,8.71,8.42,5.75,9.33,8.12,7.08,5.66,6.63,7.0,9.71
6023,12.54,77,6,29,13.08,11.25,7.25,5.25,13.25,8.92,7.5,7.0,7.46,6.25,12.46
6024,15.04,77,6,30,19.21,17.46,16.0,9.21,17.83,12.25,14.96,8.04,12.71,11.5,15.67
6025,7.83,77,7,1,15.41,16.29,17.08,6.25,11.83,11.83,12.29,10.58,10.41,7.21,17.37
6026,17.33,77,7,2,15.59,15.87,15.34,8.46,13.62,11.79,13.08,11.96,11.63,11.79,24.5
6027,12.5,77,7,3,6.25,12.62,9.0,4.83,10.54,8.96,7.33,8.29,8.54,10.21,19.79
6028,10.79,77,7,4,6.71,12.17,4.08,4.71,10.04,7.83,4.17,6.46,8.58,9.42,15.54
6029,5.09,77,7,5,5.79,1.13,7.33,2.37,1.58,2.62,4.21,2.08,6.17,4.21,10.0
6030,7.17,77,7,6,4.46,3.08,9.71,2.08,3.13,4.42,6.21,0.21,5.79,3.33,6.87
6031,7.87,77,7,7,8.87,9.21,6.5,1.92,8.12,4.21,4.29,5.25,2.83,3.37,8.21
6032,12.46,77,7,8,18.08,12.25,13.88,7.04,10.37,7.58,8.42,7.92,8.12,9.0,12.71
6033,6.25,77,7,9,8.96,8.79,20.33,6.42,8.25,6.96,8.87,6.87,6.42,4.17,14.62
6034,4.5,77,7,10,8.58,5.0,16.33,4.04,7.29,7.21,8.42,4.33,9.29,6.0,10.46
6035,5.58,77,7,11,7.25,4.17,15.71,3.46,2.83,5.66,6.79,2.79,5.71,4.92,8.42
6036,6.17,77,7,12,6.58,2.75,12.5,3.13,6.08,7.67,9.04,5.09,7.17,3.75,14.58
6037,5.04,77,7,13,4.63,3.08,14.33,4.58,5.0,5.79,6.79,3.92,4.67,3.08,12.0
6038,6.34,77,7,14,4.79,2.46,8.46,2.75,4.42,2.67,6.17,0.37,3.79,2.5,4.5
6039,10.37,77,7,15,9.38,5.21,6.38,3.5,5.58,6.08,7.17,5.13,5.71,5.37,11.0
6040,13.5,77,7,16,11.0,6.87,7.54,3.46,6.58,4.29,9.08,5.66,5.5,5.09,12.46
6041,19.04,77,7,17,18.63,13.54,14.17,8.79,15.54,11.29,14.17,12.08,12.38,11.34,18.25
6042,18.75,77,7,18,15.46,10.75,11.12,9.0,15.67,12.04,18.16,12.42,11.83,14.0,18.12
6043,18.0,77,7,19,14.04,12.71,11.0,7.92,15.59,12.04,17.5,11.63,12.46,10.67,17.92
6044,18.21,77,7,20,16.25,9.33,10.63,7.96,11.71,9.25,15.29,7.62,10.21,11.83,11.63
6045,10.0,77,7,21,5.5,8.42,7.92,2.96,8.46,6.46,7.83,2.71,7.38,5.88,10.37
6046,13.08,77,7,22,8.04,10.37,9.67,4.25,9.96,8.29,13.21,9.08,10.04,9.59,16.58
6047,19.04,77,7,23,18.79,14.96,15.92,8.87,13.21,12.04,15.5,12.83,12.75,15.25,18.08
6048,23.21,77,7,24,13.33,13.62,11.5,9.38,15.12,11.58,17.21,11.83,11.63,12.71,16.92
6049,23.29,77,7,25,20.33,16.25,13.67,11.79,15.59,12.29,15.41,9.83,11.04,13.33,15.34
6050,15.63,77,7,26,12.79,7.92,8.21,5.71,11.42,7.33,11.58,6.46,7.79,8.08,10.63
6051,11.0,77,7,27,13.17,7.87,6.46,5.25,9.38,6.71,9.42,4.83,7.12,6.08,9.83
6052,12.96,77,7,28,10.63,7.0,11.42,4.63,6.96,6.25,9.21,5.75,6.96,7.58,9.0
6053,11.71,77,7,29,8.75,3.96,6.87,3.92,4.42,4.79,7.38,2.04,4.54,4.08,9.96
6054,12.79,77,7,30,10.88,7.04,5.17,4.25,7.54,6.17,7.41,4.29,6.87,7.71,8.12
6055,12.29,77,7,31,8.42,3.88,7.08,4.33,3.63,3.5,7.21,2.0,4.08,4.67,6.87
6056,9.83,77,8,1,4.33,2.96,4.42,2.33,0.96,1.08,4.96,1.87,2.33,2.04,10.5
6057,10.29,77,8,2,5.46,5.0,7.96,2.88,6.17,4.5,8.87,3.0,4.71,4.17,9.62
6058,10.41,77,8,3,11.29,6.58,9.54,4.67,7.0,5.83,9.62,4.33,7.12,4.5,11.42
6059,15.79,77,8,4,16.79,14.12,15.16,7.17,13.59,10.79,14.88,9.59,13.0,11.71,15.41
6060,13.0,77,8,5,8.75,8.87,11.42,4.92,5.04,5.46,9.0,4.42,5.79,6.83,9.46
6061,7.29,77,8,6,6.71,2.71,13.37,2.88,1.71,2.79,6.34,1.75,3.54,2.75,4.58
6062,7.38,77,8,7,4.54,3.67,6.75,2.29,1.54,2.37,7.04,1.04,3.96,3.5,4.25
6063,9.87,77,8,8,3.92,3.08,4.54,1.42,1.92,2.17,4.46,1.38,3.63,2.79,3.75
6064,5.04,77,8,9,5.79,2.5,5.46,1.92,1.42,1.96,3.71,1.13,2.33,1.79,5.91
6065,9.83,77,8,10,5.04,10.25,5.41,3.79,6.63,5.37,5.83,3.75,5.75,5.88,11.96
6066,11.08,77,8,11,6.87,11.87,5.79,5.25,8.67,7.54,6.5,4.58,7.21,6.25,11.79
6067,12.25,77,8,12,6.29,13.25,4.75,3.54,9.29,7.17,7.21,3.67,5.54,7.0,6.04
6068,16.96,77,8,13,12.0,16.33,4.88,3.88,10.63,7.54,6.54,6.29,7.08,6.75,12.96
6069,11.75,77,8,14,7.58,6.67,6.96,5.46,7.5,8.63,7.87,5.33,7.17,5.83,9.75
6070,12.54,77,8,15,3.17,2.92,7.08,2.75,1.13,3.71,7.67,1.0,5.63,5.33,5.63
6071,16.0,77,8,16,11.71,7.79,18.0,6.21,7.71,9.25,15.37,7.54,10.75,8.38,10.21
6072,11.92,77,8,17,13.67,10.58,27.88,10.0,10.75,10.63,19.17,8.12,11.34,10.46,13.13
6073,6.29,77,8,18,10.08,4.83,18.0,4.04,5.41,4.25,9.17,3.75,4.96,3.46,7.62
6074,3.96,77,8,19,6.5,3.42,11.75,3.42,4.46,4.17,7.12,1.33,4.29,3.29,5.04
6075,3.08,77,8,20,10.88,5.58,12.75,5.41,6.58,4.88,7.46,2.83,5.83,3.96,6.58
6076,8.5,77,8,21,11.83,5.37,8.63,4.58,4.12,2.79,7.96,2.83,4.38,1.5,6.5
6077,11.21,77,8,22,6.79,6.21,15.21,3.63,3.5,4.29,9.21,1.54,4.67,3.92,4.71
6078,10.5,77,8,23,11.83,12.42,10.04,6.63,12.67,8.67,8.54,6.83,7.96,7.21,10.63
6079,23.42,77,8,24,13.62,9.25,17.0,6.54,8.83,11.0,16.29,6.04,10.83,12.58,8.83
6080,6.79,77,8,25,11.04,9.59,9.96,3.96,11.42,7.62,9.67,3.33,7.79,4.58,8.21
6081,24.08,77,8,26,9.92,12.33,9.21,5.29,13.0,7.25,10.67,9.21,7.25,9.21,18.84
6082,14.29,77,8,27,19.38,11.08,17.83,8.0,9.13,8.38,10.54,5.66,7.17,7.08,10.0
6083,20.67,77,8,28,10.88,11.25,10.29,2.71,6.79,7.79,9.08,12.0,9.13,8.75,22.29
6084,20.88,77,8,29,12.17,8.21,11.34,5.17,9.67,8.0,11.58,10.0,9.25,9.5,17.67
6085,5.96,77,8,30,9.79,3.58,8.92,3.83,3.21,4.17,7.46,1.87,2.96,1.58,9.54
6086,10.58,77,8,31,7.62,7.29,10.75,3.5,4.79,4.75,7.46,4.83,4.58,3.96,11.75
6087,25.17,77,9,1,17.37,16.33,16.83,8.58,14.46,11.83,15.09,13.92,13.29,13.88,23.29
6088,24.25,77,9,2,12.75,11.87,11.17,6.54,12.92,10.25,14.37,11.04,10.41,12.5,18.96
6089,19.12,77,9,3,11.12,11.75,9.38,4.63,10.0,8.46,12.12,9.17,7.67,8.04,19.38
6090,26.12,77,9,4,19.25,15.83,17.0,7.5,15.04,12.54,16.04,12.71,13.04,15.04,21.71
6091,20.58,77,9,5,9.0,10.5,8.17,4.71,9.71,7.46,11.63,7.29,9.25,8.58,16.25
6092,17.0,77,9,6,16.66,12.42,14.12,7.92,12.12,9.21,14.46,8.0,10.29,9.75,14.25
6093,17.33,77,9,7,6.46,3.17,4.75,1.08,3.37,4.21,8.17,2.75,4.88,4.33,11.5
6094,14.54,77,9,8,10.92,7.46,8.38,4.83,9.21,7.21,10.58,5.13,8.33,6.87,12.0
6095,17.29,77,9,9,11.38,11.34,10.71,5.33,8.42,8.5,11.75,8.83,8.21,7.33,15.87
6096,15.41,77,9,10,15.75,15.54,18.5,8.83,13.88,11.04,20.46,11.08,12.46,9.79,17.21
6097,22.92,77,9,11,10.29,8.75,12.25,6.21,10.29,10.83,14.04,10.67,12.42,12.08,17.12
6098,14.09,77,9,12,8.79,6.96,8.92,4.17,3.04,4.38,7.92,2.75,4.25,5.5,7.0
6099,11.87,77,9,13,3.88,4.42,4.29,1.54,2.79,2.83,4.58,2.88,3.92,3.92,9.21
6100,17.04,77,9,14,3.21,3.54,4.92,1.63,2.29,3.04,8.58,1.63,4.75,5.21,9.29
6101,8.58,77,9,15,4.58,2.25,8.71,1.38,2.46,1.42,2.42,0.42,1.79,0.83,4.83
6102,16.17,77,9,16,12.04,5.21,11.25,3.63,7.71,8.12,13.46,7.41,9.33,6.96,10.71
6103,14.04,77,9,17,12.71,12.71,14.0,4.46,9.38,7.5,10.58,6.04,6.96,5.71,11.0
6104,6.54,77,9,18,10.34,6.54,13.96,3.21,5.46,5.83,8.38,3.0,5.0,4.04,8.58
6105,7.29,77,9,19,9.92,4.63,11.83,3.33,3.67,4.5,8.5,2.42,4.58,3.42,6.92
6106,8.87,77,9,20,9.38,7.33,10.37,2.96,5.37,4.79,7.5,2.83,4.96,4.21,7.29
6107,2.08,77,9,21,6.46,2.71,8.21,2.42,4.29,2.83,5.13,0.29,1.67,0.29,4.33
6108,9.71,77,9,22,8.92,11.42,7.0,1.87,7.54,3.29,5.0,3.67,4.83,4.08,8.63
6109,18.25,77,9,23,24.79,23.09,15.71,10.0,20.58,14.46,15.21,12.46,11.71,11.75,16.79
6110,27.04,77,9,24,17.0,13.13,18.38,10.41,14.37,16.08,20.12,12.58,14.75,17.79,17.54
6111,16.88,77,9,25,13.83,12.46,12.46,4.46,11.12,8.42,11.08,10.29,8.92,9.0,15.16
6112,15.59,77,9,26,12.5,12.04,12.08,6.04,9.71,8.87,8.67,10.21,9.54,10.34,14.92
6113,13.21,77,9,27,14.5,15.54,11.67,7.58,10.37,7.54,9.83,9.46,9.0,7.08,12.08
6114,29.63,77,9,28,19.83,18.05,15.46,12.54,21.34,15.34,21.09,18.05,16.42,16.46,23.75
6115,28.84,77,9,29,20.33,17.04,17.25,10.96,21.71,13.37,20.3,14.67,16.46,15.04,23.79
6116,25.46,77,9,30,20.21,18.25,17.75,10.41,19.7,13.13,21.12,16.04,15.75,15.37,22.17
6117,29.67,77,10,1,16.75,15.34,12.25,9.42,16.38,11.38,18.5,13.92,14.09,14.46,22.34
6118,16.29,77,10,2,7.41,5.46,7.62,2.92,6.75,5.33,10.79,6.17,7.83,7.0,9.75
6119,15.16,77,10,3,14.62,13.54,14.29,5.09,10.13,8.21,10.17,9.75,10.08,6.87,14.62
6120,16.29,77,10,4,13.33,14.33,9.62,5.63,12.79,8.63,11.21,9.59,9.92,7.71,14.79
6121,15.71,77,10,5,7.33,6.34,6.54,1.42,6.63,4.58,7.75,5.83,7.0,6.87,11.54
6122,21.67,77,10,6,17.25,18.08,21.0,8.75,11.75,8.17,14.96,12.0,10.63,10.08,19.79
6123,17.37,77,10,7,9.75,8.96,9.08,4.58,9.75,7.33,10.88,9.87,9.13,9.04,12.17
6124,18.25,77,10,8,8.0,4.25,8.08,2.83,5.37,6.54,10.41,10.08,9.96,10.04,16.38
