,history_num,session_num,user_cat
7869,446,k <1> findall f <1> cd cd <1> ll ll <1> cd cd <1> ll ncftp -u <1> k <1> f <1> cd cd <1> ll ln -s <2> cd <1> ll ll <1> cd <1> ll cd <1> cd <1> ll m <1> cd <1> ll k <1> ll cd <1> grep -i <2> f <1> date talk <1> ll grep <2> | m x11perf k <1> z,USER8
7870,447,elm vi <1> elm z,USER8
7871,449,cd <1> m <1> ll rm <1> cd cd <1> ll cd <1> ll cd <1> ll md <1> cd <1> cd <1> emacs -nw z,USER8
7872,450,X z,USER8
7873,451,findall z,USER8
7874,452,elm cd <1> df <1> df -k <1> cd <1> df -k <1> ll ll <1> du <1> r <1> z,USER8
7875,454,emacs -nw z,USER8
7876,455,man <1> man -s <2> man -s <2> man -s <2> man <1> man -s <2> cd <1> ll md <1> cd <1> push setenv ` pwd ` <1> echo <1> cd <1> ll cd <1> ll cd <1> ll k <1> cp <2> pop ll k <1> cd - cd <1> k <1> cp <2> k <1> ll k <1> k <1> cp <3> push cd <1> ll g++ -c <1> cd <1> k <1> cd - cd <1> ll ct ll ncftp -u <1> k <1> d - cd - make k <1> make k <1> make make -v make <1> ident ident ` which <1> ` man <1> make -D man <1> make <1> make <1> make -DD make <1> make <1> make <1> ll <1> dirs make <1> ll <1> make <1> make k <1> make make man <1> man -s <2> ll make make k <1> k <1> make g++ -c <GENSYM:3>/include <GENSYM:4>/include -I. -o <2> ll g++ -c <GENSYM:3>/include <GENSYM:4>/include -I. -o <2> echo <1> echo <1> g++ -v g++ -c <GENSYM:3>/include <GENSYM:4>/include -I. -o <2> m <1> h k <1> g++ -c <GENSYM:3>/include <GENSYM:4>/include -I. -o <2> make k <1> z,USER8
7877,456,cd <1> df -k <1> cd <1> df -k <1> du ll ll <1> ll du <1> du <1> du <1> du <1> ll du <1> ll <1> k <1> ll cd <1> ll cd <1> cd <1> df -k <1> ll <1> ll ll <1> m <1> ll ll <1> du > <1> df -k <1> ct df -k <1> k <1> cd - df -k <1> df -k cd <1> ll ll <1> ll <1> ll ll <1> df -k <1> man <1> du -kd <1> > ! <1> k <1> df -k <1> cd ll rm -f <1> ll z,USER8
7878,457,cd <1> ll vi -r <1> ll k <1> cd <1> ll cd <1> ll vi <1> vi <1> g++ -c <1> ll k <1> grep <2> setenv ` pwd ` <1> cd <1> cp <7> cd <1> cp <7> cd <1> cd - push cd <1> ll grep <2> | sort -u > <1> k <1> grep -h <2> grep -h <2> | sort -u > ! <1> k <1> make <1> cat <1> ll pop cp <2> grep <2> cp <2> cd <1> cp <4> push cd <1> ll h grep -h <2> | sort -u > ! <1> m <1> ll z,USER8
7879,458,ping <1> ping <1> ping <1> z,USER8
7880,459,elm,USER8
7881,460,elm cd <1> ll cd <1> ll cd <1> ll cd <1> ll cd <1> ll cd <1> cd <1> ll cd fg cd - ll fg cd <1> ll cd <1> ll cd <1> ll ll <1> ll <1> ll ll <1> cd <1> ll cd <1> ll cd <1> ll k <1> fg fg cd findall findall cd <1> ll cd <1> ll mv <2> md <1> cd <1> mv <2> md <1> cd <1> emacs -nw <1> elm cd cd <1> m <1> cd <1> ll m <1> m <1> tail <1> cd <1> vi <1> cd <1> cat <1> <GENSYM:5>/scan -h head <1> vi <1> m <1> fg cd <1> cat <1> ll <GENSYM:1>/runall.sh > & ! <1> & ll m <1> man <1> m <1> uptime,USER8
7882,461,X z,USER8
7883,462,emacs -nw z,USER8
7884,463,elm z,USER8
7885,466,cd <1> ll cd <1> ll g++ -c <1> g++ -c <1> cd <1> ncftp -u <1> k <1> k <1> k <1> k <1> man <1> man -s <2> man -s <2> man <1> man -s <2> man <1> lpq -Pmsl22 man <1> man <1> man <1> man -s <2> man -s <2> man <1> vi <1> cd <1> ll man <1> ar -r <2> cd <1> make make ll k <1> k <1> k <1> make make make ncftp -u <1> make make man <1> make make make ll <GENSYM:1>/scan <1> <GENSYM:1>/scan -h <GENSYM:1>/scan -l <1> make make <GENSYM:1>/scan -l <1> wc -l <1> wc -w <1> make <GENSYM:1>/scan -l <1> make <GENSYM:1>/scan -l <1> make make <1> make <GENSYM:1>/scan -l <1> make make <GENSYM:1>/scan -l <1> gdb <2> make <GENSYM:1>/scan -l <1> head -5 <1> k <1> k <1> k <1> k <1> k <1> k <1> rm <1> ll findall gdb <1> make <GENSYM:1>/scan -l <1> rm <1> make <GENSYM:1>/scan -l <1> make <GENSYM:1>/scan -l <1> z,USER8
7886,467,exec -l <2>,USER8
7887,468,elm cd <1> ll cd <1> k <1> elm elm cd cd <1> ll <GENSYM:1>/scan -l -l <2> <GENSYM:1>/scan -l -l <2> > <1> k <1> rm <1> k <1> k <1> elm findall elm make k <1> elm <1> make make vi <1> make <GENSYM:1>/scan -l -t <2> make <GENSYM:1>/scan -l -t <2> man <1> elm ll,USER8
7888,469,elm zot <1> z,USER8
7889,470,X elm z,USER8
7890,473,elm z,USER8
7891,474,emacs -nw z,USER8
7892,475,cd <1> ll make make <GENSYM:1>/scan -h <GENSYM:1>/scan -l <1> ll <GENSYM:1>/scan -l -t <2> > <1> k <1> rm <1> gdb <2> <GENSYM:1>/scan -l -t <2> > <1> m <1> gdb <2> make <GENSYM:1>/scan -l -t <2> > <1> k <1> bc make <GENSYM:1>/scan -l -t <2> > <1> k <1> k <1> make <GENSYM:1>/scan -l -t <2> > <1> k <1> make <GENSYM:1>/scan -l -t <2> > <1> k <1> cd <1> ll rm <3> ll <GENSYM:5>/scan -l -t <2> > <1> k <1> wc -l <1> <GENSYM:5>/scan -l -t <2> > <1> k <1> ll wc -l <2> k <1> k <1> k <1> k <1> ll k <1> vi <1> man <1> man <1> head -10 <1> tail -10 <1> vi <1> <GENSYM:1>/prepare_data.sh k <1> head <2> cd <1> head <2> cd - k <1> h <GENSYM:5>/scan -l -t <2> > <1> k <1> cd <1> ll cd <1> make <GENSYM:1>/scan -l -t -t <3> wc -w <1> cd <1> cd <1> <GENSYM:1>/run_tests.sh <GENSYM:1>/run_tests.sh m <1> cd <1> ll m <1> <GENSYM:1>/runall.sh > & ! <1> & z,USER8
7893,476,elm z,USER8
7894,477,cd <1> ll m <1> k <1> findall cd cd <1> users spy <1> f <1> f <1> elm findall spy <1> cd <1> ll m <1> akcl k <1> r -l <2> cd elm elm elm elm,USER8
7895,478,cp <2> rm <1> rm <1> cp <2> cp <2> ll cd <1> z ll rm <4> ll ftp <1> m <1> ll <1> cd <1> cd <1> ll cd X af <1> vi <1> ll <1> s <1> X ftp <1> s <1> af <1> ll <1> ll <1> vi <1> vi <1> ll <1> fg s <1> X ct ll m <1> cd <1> ll cd vi <1> s <1> fg ftp <1> s <1> vi <1> s <1> X z,USER8
7896,480,r <1> z,USER8
7897,481,z,USER8
7898,483,elm cd <1> emacs -nw <1> z,USER8
7899,484,X z,USER8
7900,486,elm z,USER8
7901,487,f <1> emacs -nw cd <1> ll rm -f <1> ll k <1> l wc -l <2> cd <1> wc -l <2> cd <1> wc -l <1> z,USER8
7902,488,z,USER8
7903,489,cd <1> ll make cd <1> ll <GENSYM:5>/scan -l -t <2> cd - bc -l make cd - ll h m <1> <GENSYM:1>/run_tests.sh & cd <1> ll k <1> man <1> ll rm -f <1> jobs cd - k <1> xlock -mode <1> cd <1> ll <GENSYM:1>/runall.sh > & ! <1> & cd - cd <1> make make cd - m <1> m <1> cd <1> m <1> ll cd <1> cd <1> ll m <1> jobs m <1> kill <1> vi <1> <GENSYM:1>/runall.sh ll m <1> cd <1> make cd <1> cd <1> ll m <1> cat <1> <GENSYM:1>/runall.sh > & ! <1> & ll ll tail -f <1> kill <1> vi <1> <GENSYM:1>/runall.sh > & ! <1> & tail -f <1> m <1> m <1> m <1> m <1> z,USER8
7904,490,telnet <2> findall z,USER8
7905,491,X z,USER8
7906,494,r <1> z,USER8
7907,495,z,USER8
7908,496,elm cd <1> cd <1> cd <1> k <1> iz z,USER8
7909,497,elm z,USER8
7910,498,X z,USER8
7911,499,cd <1> vi <1> z,USER8
7912,501,k <1> cd <1>,USER8
7913,502,elm tail <1> z,USER8
7914,503,cd <1> ll matlab man <1> man <1> cd <1> make make cd <1> ll <GENSYM:5>/scan -l -t <2> ll man <1> gdb <1> ll k <1> rm <1> m <1> <GENSYM:1>/prepare_data.sh k <1> k <1> h <GENSYM:5>/scan -l -t <2> ll k <1> h <GENSYM:1>/prepare_data.sh & cd <1> make cd - <GENSYM:5>/scan -l -t <2> ll k <1> k <1> man <1> man <1> cd - make cd - k <1> ll rm <1> k <1> ll h <GENSYM:5>/scan -l -t <2> ll k <1> cd <1> ll <GENSYM:1>/runall.sh > & ! <1> & z,USER8
7915,504,exec <1>,USER8
7916,505,exec -l -t <3>,USER8
7917,506,elm,USER8
7918,507,elm cd <1> k <1> cd <1> ll k <1> cd <1> ll cd <1> wc -l <1> k <1> ll cd <1> cd <1> cd <1> ll k <1> cd <1> k <1> k <1> k <1> cd <1> ll k <1> af <1> k <1> cd - k <1> cd <1> cd - ll k <1> ll k <1> ll cd <1> cd <1> LL LLll ll k <1> <GENSYM:1>/scan -h cd <1> ll cd <1> cd <1> ll wc -l <2> cd <1> wc -l <1> wc <1> cd <1> wc -l <1> cd <1> cd <1> k <1> cd foreach ct cat <1> cd z,USER8
7919,508,elm cd <1> ll k <1> ll k <1> matlab unsetenv <1> matlab m <1> fg elm units cd findall units elm elm elm <1> findall f <1> talk <1> f <1> talk <1> f <1> spy <1> cd - ll k <1> talk <1> ll cd <1> cd <1> ll cd <1> ll vi <1> spy <1> spy <1> spy <1> f <1> elm cd <1> matlab unsetenv <1> matlab talk <1> talk <2> fg,USER8
7920,509,elm findall cd <1> ll cd <1> ll vi <1> ll echo <1> unsetenv <1> matlab vi <1> fg cd z,USER8
7921,510,X z,USER8
7922,512,cd <1> ll matlab f <1> fg push cd <1> cd <1> cd <1> ll md <1> mv <2> ll mv <3> ll ll <1> rd <1> md <1> pop fg m <1> fg f <1> c fg ll mv <2> ll fg ll chmod <2> <GENSYM:1>/compile_results.sh ll rm <1> rm <1> <GENSYM:1>/compile_results.sh <GENSYM:1>/compile_results.sh <GENSYM:1>/compile_results.sh <GENSYM:1>/compile_results.sh <1> <GENSYM:1>/compile_results.sh <GENSYM:1>/compile_results.sh <1> ll <GENSYM:1>/compile_results.sh <2> ll ghostview <1> jobs matlab ll m <1> cd <1> ll md <1> cd <1> ln <2> cp <2> ll cd <1> <GENSYM:7>/compile_results.sh <2> ghostview <1> cd <1> <GENSYM:7>/compile_results.sh <2> ghostview <1> m <1> ghostview <1> cd <1> cd <1> <GENSYM:7>/compile_results.sh <2> ghostview <1> cd <1> cd <1> <GENSYM:7>/compile_results.sh <2> k <1> ghostview <1> ll m <1> cd <1> ll <GENSYM:1>/compile_results.sh <2> ll ghostview <1> matlab ghostview <1> cd <1> vi <1> cd <1> ll mv <2> ll cd <1> cd <1> ll rm <1> ll rm <1> ll file <1> rm <1> ll cd <1> ll rm <1> rm <2> ll cd <1> cd <1> ll rm <2> ll cd <1> ll foreach setenv <2> rehash ll compile_results.sh foreach cd <1> ll date ghostview <1> & ghostview <1> & k <1> cd <1> ghostview <1> & ghostview <1> & cd <1> m <1> cd <1> matlab z,USER8
7923,513,elm findall z,USER8
7924,515,cd <1> emacs -nw findall cd <1> sort -u < <1> sort -u  < <1> z,USER8
7925,516,cd <1> ghostview <1> ghostview <1> ll m <1> ll m <1> m <1> ll m <1> ll rm <1> cd <1> ll m <1> push ct ll m <1> vi <1> sh < <1> ll vi <1> chmod <2> <GENSYM:1>/ugh man <1> man -s <2> vi <1> <GENSYM:1>/ugh ll m <1> m <1> pop findall cd <1> make make g++  <GENSYM:8>/ <GENSYM:4>/include -I. -DMETRIC_1 <1> > <1> k <1> g++  <GENSYM:8>/ <GENSYM:4>/include -I. -DMETRIC_0 <1> > <1> k <1> k <1> g++  <GENSYM:8>/ <GENSYM:4>/include -I. -DMETRIC_0 <1> > <1> k <1> g++  <GENSYM:8>/ <GENSYM:4>/include -I. -DMETRIC_1 <1> > <1> k <1> make ll m <1> ll vi <1> <GENSYM:1>/scan -l -t <2> ll m <1> vi <1> cp <2> vi <1> <GENSYM:1>/scan -l -t <2> m <1> gdb <1> make <GENSYM:1>/scan -l -t <2> cat <1> <GENSYM:1>/scan -l -t <2> cat <1> vi <1> cp <2> vi <1> <GENSYM:1>/scan -l -t <2> cat <1> make <GENSYM:1>/scan -l -t <2> ll m <1> m <1> rm <4> ll cd <1> ll m <1> cd <1> cd <1> ll vi <1> vi <1> cd <1> users rusers rwho ct vi <1> <GENSYM:1>/ugh m <1> vi <1> <GENSYM:1>/ugh m <1> <GENSYM:1>/ugh <1> m <1> man -s <2> findall findall cd k <1> cal cal <1> f <1> f <1> f <1> nn findall f <1> f <1> z,USER8
7926,517,exec -l -t <3>,USER8
7927,518,cd <1> ll <GENSYM:1>/runall.sh > & ! <1> & jobs cd <1> ll cd <1> cd <1> ll findall f <1> f <1> f <1> z,USER8
7928,519,f <1> talk <1> spy <1> elm <1> spy <1> cd <1> l ll vi <1> push cd <1> ll ll <1> ll <1> ll <1> ll ll <1> ll <1> k <1> ll <1> ll <1> ll <1> k <1> find -name -perm <2> find -name -print <2> cd - fg who spy <1> f <1> talk <1> elm push cd - cd <1> k <1> f <1> spy <1> talk <1> talk <1> f <1> fg ll m <1> m <1> elm f <1> date ll k <1> k <1> cd findall nn elm,USER8
7929,520,]elm elm elm elm <1> elm elm users spy <1> rsh <2> | m findall head <1> findall nn elm r -l <2> elm <1> fg r -l <2> elm <1> elm r -l <2> fg elm elm <1> elm elm findall elm elm findall nn elm findall spy <1> f <1> z,USER8
7930,521,X z,USER8
7931,524,cd <1> ghostview <1> & ghostview <1> & ghostview <1> & k <1> k <1> k <1> cd <1> ghostview <1> bg k <1> k <1> k <1> z,USER8
7932,525,elm z,USER8
7933,526,r -l <2> z,USER8
7934,527,X z,USER8
7935,529,r -l <2> z,USER8
7936,531,elm elm z,USER8
7937,532,cd <1> ghostview <1> & ghostview <1> & cd <1> ghostview <1> & ghostview <1> & cd cd <1> cd <1> ll k <1> z,USER8
7938,533,cd <1> ll k <1> cd cd <1> ll cd <1> ll md <1> ci -l <1> cp <2> ll vi <1> latex <1> vi <1> latex <1> xdvi <1> & vi <1> z,USER8
7939,534,X z,USER8
7940,535,rm <1>,USER8
7941,536,elm z,USER8
7942,538,cd <1> ll cd <1> ll cd <1> ll cd emacs -nw z,USER8
7943,539,cd <1> k <1> cd <1> ll cd <1> ll cd - pop cd cd <1> k <1> z,USER8
7944,540,users f <1> cd <1> emacs -nw cd h <1> h -10 h z,USER8
7945,541,users cd <1> ll cd <1> ll m <1> rm <1> ll setenv push cd <1> cd <1> cd <1> k <1> 25 k <1> cd <1> setenv <2> echo <1> setenv ` pwd ` <1> echo <1> cd pop ll cp <2> cp <2> ll vi <1> cp <2> vi <1> ll <1> fg man <1> ar -ru <2> ar -t <1> fg vi <1> make vi <1> make ar -t <1> push cd <1> k <1> cd <1> ll k <1> ll ll <1> grep <2> pop vi <1> vi <1> vi <1> make vi <1> vi <1> make k <1> cd <1> vi <1> vi <1> vi <1> vi <1> vi <1> vi <1> make make > & ! <1> k <1> vi <1> cd <1> vi <1> vi <1> vi <1> make vi <1> vi <1> touch <1> make cd <1> make > & ! <1> k <1> vi <1> make > & ! <1> m <1> vi <1> k <1> k <1> fg make vi <1> vi <1> make <GENSYM:1>/scan -l -t <2> gdb <2> rm <1> ll vi <1> make <GENSYM:1>/scan -l -t <2> gdb <2> rm <1> vi <1> vi <1> k <1> vi <1> make fg k <1> fg vi <1> vi <1> make <1> make vi <1> make vi <1> make vi <1> make vi <1> make vi <1> vi <1> vi <1> make vi <1> make <GENSYM:1>/scan -l -t <2> gdb <2> cd findall nn z,USER8
7946,542,X z,USER8
7947,544,elm z,USER8
7948,545,findall findall man <1> cat <1> nn findall findall 1<GENSYM:9> <1> 1<GENSYM:9> <1> talk <1> cd <1> ll k <1> diff <2> k <1> cd cd <1> ll vi <1> vi <1> cd jove <1> bc bc findall nn z,USER8
7949,546,z,USER8
7950,547,emacs -nw z,USER8
7951,548,cd <1> kk ll gdb <2> rm <1> gdb <1> wc -w <1> fg cd <1> make make make cd <1> make make <GENSYM:1>/scan -l -t <2> gdb <2> make <GENSYM:1>/scan -l -t <2> gdb <2> cd <1> make cd - make <GENSYM:1>/scan -l -t <2> gdb <2> make <GENSYM:1>/scan -l <1> make <GENSYM:1>/scan -l <1> gdb <2> man <1> fg make cd <1> make cd - make <GENSYM:1>/scan -l <1> gdb <2> make <GENSYM:1>/scan -l <1> make <GENSYM:1>/scan -l <1> <GENSYM:1>/scan -l -t <2> make make <GENSYM:1>/scan -l -t <2> <GENSYM:1>/scan -s -l -t <3> gdb <2> cd <1> make cd - make vi <1> make vi <1> make <GENSYM:1>/scan -l -t <2> <GENSYM:1>/scan -s -l -t <3> gdb <2> cd <1> cd <1> vi <1> make cd <1> make <GENSYM:1>/scan -s -l -t <3> gdb <2> z,USER8
7952,549,exec -l -t <3>,USER8
7953,550,exec -l <2>,USER8
7954,551,telnet <2> z,USER8
7955,552,ct ncftp <1> uc <1> ll k <1> ll ncftp <1> ncftp <1> ll z,USER8
7956,553,elm z,USER8
7957,554,X z,USER8
7958,555,ct cd <1> ll ll k <1> mv <2> cp <2> cd cd <1> ll cd cd - k <1> nn c z,USER8
7959,558,elm z,USER8
7960,559,cd <1> ll make <GENSYM:1>/scan -l -t <2> <GENSYM:1>/scan -s -l -t <3> gdb <2> k <1> z,USER8
7961,560,elm z,USER8
7962,561,slirp,USER8
7963,562,ct matlab unsetenv <1> matlab cd cd <1> ll ll <1> ct fg elm z,USER8
7964,563,elm,USER8
7965,564,X z,USER8
7966,566,r <1> z,USER8
7967,568,users who spy <1> uptime man <1> turnin -c -l <1> r -l <2> z,USER8
7968,569,elm cd <1> cd <1> md <1> cd <1> cp <2> cp <3> cp <2> ll vi <1> m <1> fg elm vi <1> unsetenv <1> matlab vi <1> fg vi <1> elm <1> fg nn z,USER8
7969,570,e elm cd <1> ll vi <1> hunt fg matlab talk <1> clear fg r <1> fg cd elm lynx z,USER8
7970,571,elm lynx z,USER8
7971,572,X z,USER8
7972,573,z,USER8
7973,574,elm <1> elm z,USER8
7974,577,X z,USER8
7975,580,ct kk ll md <1> xlock z,USER8
7976,581,r <1> r <1> z,USER8
7977,582,elm z,USER8
7978,583,elm z,USER8
7979,584,elm z,USER8
7980,585,X z,USER8
7981,587,elm cd <1> ll <1> af <1> ghostview <1> & z,USER8
7982,588,ct ll ll ncftp <1> ll rm <1> ncftp <1> z,USER8
7983,590,elm findall f <1> findall nn elm findall spy <1> date ps -gux z,USER8
7984,591,elm z,USER8
7985,592,elm nn findall rlogin -l <2> elm z,USER8
7986,593,ct ll elm -f <1> ncftp <1> ll sz <1> sz -r <1> sz -r <1> man <1>,USER8
7987,594,25 elm ct ll rm <1> ncftp cd cd <1> ll m <1> ct ncftp <1> ll sz <1> sz <1> elm findall ncftp <1> elm ncftp <1> findall w <1> talk <2> f <1> r <1> mesg <1> talk <1> lynx lynx echo <1> stty -a stty <2> stty -a lynx elm nn elm nn elm oed <1> elm,USER8
7988,595,w <1> z,USER8
7989,596,elm findall elm z,USER8
7990,597,slrp elm 25 elm setenv <2> stty <4> elm slrp,USER8
7991,598,elm findall z,USER8
7992,599,elm stty -a stty -a reset elm findall elm <1> elm elm elm cd <1> vi <1> elm -f <1> %1 %2 fg newalias elm <1> cd findall elm elm findall w <1> talk <1> f <1> uptime elm findall cd <1> ll cd <1> ll m <1> rm <1> ll m <1> rm <1> ll ci -l <1> ll m <1> rm <1> ll cd <1> cd <1> ll m <1> ll <GENSYM:5>/scan -s -l -t -t -t -t <6> > & ! <1> & jobs nn jobs findall jobs f <1> f <1> cd <1> cd <1> <GENSYM:1>/scan -h <GENSYM:1>/scan -t findall elm jobs cd - cd <1> ll findall cd <1> ll cd <1> man <1> tar <3> ll com <1> ll findall talk <1> fg elm ll k <1> ll rm <1> cd <1> cd <1> ll k <1> ll k <1> sort -u <1> sort -u  <1> sort -u  <1> sort -u  <1> sort -u  <1> k <1> findall elm cd ps -guxwww rsh -guxwww <2> cd <1> cd <1> ll cd <1> ll k <1> ll gdb <2> rm <1> ll cd <1> ll <1> cd <1> ll <1> cd k <1> elm cd - cd <1> ll ll <1> cd <1> ll k <1> grep -c <2> grep -c <2> cd elm findall elm w <1> f <1> talk <1> z,USER8
7993,600,z,USER8
7994,601,cd <1> ll ll <1> cd <1> ll rm <1> md <1> ci -l <2> emacs -nw <1> uptime fg cd elm z,USER8
7995,602,make jobs ps ps -g kill <1> ps -g <GENSYM:1>/scan -l -t <2> <GENSYM:1>/scan -s -l -t <3> <GENSYM:1>/scan -s -l -t <3> uptime findall z,USER8
7996,603,X elm z,USER8
7997,605,elm z,USER8
7998,607,cd <1> m <1> ll <1> m <1> m <1> cd <1> ll md <1> mv <2> ll matlab k <1> fg ll fg ll cd ct ll md <1> cd <1> cd cd <1> cp <3> ct cd <1> ll k <1> <GENSYM:10>/scan -h <GENSYM:10>/scan -l -w -m -c <4> > & ! <1> ll k <1> k <1> cat <1> cd cd <1> cd <1> ll k <1> nice <2> > & ! <1> & m <1> man <1> nice <2> > & ! <1> & m <1> nice <2> > & ! <1> & m <1> ll jobs spy <1> ps -gux ps -guxwwww ps <GENSYM:11>/ps man <1> <GENSYM:11>/ps -l man <1> man <1> man <1> man <1> z,USER8
7999,608,cd <1> ll emacs -nw <1> z,USER8
8000,609,cd <1> man <1> man <1> man <1> make cd <1> make make make make <GENSYM:1>/scan -h <GENSYM:1>/scan -l -c -m <3> man <1> make make <GENSYM:1>/scan -l -m -c <3> ll k <1> ll make <GENSYM:1>/scan -l -m -c <3> <GENSYM:1>/scan -l -m -c -t <4> ll k <1> make <GENSYM:1>/scan -l -m -c -t <4> make <GENSYM:1>/scan -l -m -c -t <4> k <1> make <GENSYM:1>/scan -l -m -c <3> make <GENSYM:1>/scan -l -m -c <3> <GENSYM:1>/scan -l -w -m -c <4> cd <1> cp <3> ct <GENSYM:10>/scan -h <GENSYM:10>/scan -l -s -m -c <4> > & ! <1> ll k <1> cd - ll cd - cd cd <1> make ct <GENSYM:10>/scan -l -w -m -c <4> > & ! <1> m <1> ps -guxawww ps -guxwww z,USER8
8001,610,sh sh man <1> man -s <2> nn ct k <1> ll cd cd <1> cp <2> ct mv <2> mv <2> matlab cd - cd <1> cp <2> ct fg z,USER8
8002,611,25 f <1> elm findall | m oed <1> lynx <1> lynx <1> elm -f <1> elm findall man <1> z,USER8
8003,612,vi <1> pgp -h mv <2> pgp <1> k <1> f <1> f <1> ll <1> f <1> > <1> finger <1> > <1> vi <1> pgp -h pgp -ka <1> pgp <1> m <1> rm <2> m <1> findall man -k <1> ll <1> ll <1> ll <1> z,USER8
8004,614,elm ping <1> nslookup <1> nslookup <1> nslookup elm host <1> man <2> cat <1> k <1> findall elm vi <1> elm nn,USER8
8005,615,25 slirp,USER8
8006,616,elm findall cd <1> cd <1> ll ll <1> ll <1> cd <1> m <1> ll k <1> ll head <1> cd <1> cd <1> m <1> cd <1> cd <1> m <1> cd <1> k <1> cd <1> cd <1> ll ll <1> qu cd <1> ll <1> cd <1> ll m <1> ll m <1> grep -c <2> grep -c <2> k <1> cd,USER8
8007,617,elm elm jobs w <1> man <1> man <1> whodo whodo -l spy <1> spy <1> cd <1> ll k <1> ll k <1> k <1> ll dc <1> cd <1> ll vi <1> k <1> fg make cd <1> ll rm <2> ll <GENSYM:12>/scan -h <GENSYM:12>/scan -s -l -m -w -c -w -c -w -c <9> > & ! <1> & jobs uptime cd findall elm jobs uptime nn elm elm <1> jobs ll <1> k <1> ll <1> which <1> vi <1> m <1> mv <2> vi <1> chmod <2> vi <1> which <1> ll <1> touch <1> rm <1> rm <1> touch <1> fg bg man <1> mv <2> f <1> pwd mailx <1> elm cat <1> m <1> cd <1> k <1> cd <1> ll k <1> cd mailx <1> elm cat <1> m <1> vi <1> mailx <1> cat <1> cat <1> cat <1> vi <1> elm -f <1> vi <1> jobs uptime m <1> m <1> mailx <1> ll <1> ll <1> elm ll <1> mailx <1> elm f <1> f <1> f <1> elm cat <1> cat <1> cat <1> cat <1> f <1> cat <1> cat <1> mailx <1> elm cat <1> jobs cd <1> ll k <1> k <1> ll cd <1> cd <1> vi <1> talk <1> talk <1> push cd vi <1> newalias elm pop cd <1> ll k <1> ll k <1>,USER8
8008,618,X z,USER8
8009,620,elm z,USER8
8010,622,rm <1> z,USER8
8011,623,X z,USER8
8012,626,w ps -guxa cd <1> ll cd <1> ll push cd <1> ll cd <1> ll cd <1> ll cd <1> ll k <1> top ll k <1> cd rm <1> cd <1> ll cd <1> ll cd <1> ll ghostview <1> & tput <1> cd pop ll cd <1> cd <1> ll k <1> ll m <1> m <1> ll cd <1> ll emacs -nw z,USER8
8013,627,elm z,USER8
8014,628,cd <1> ll k <1> k <1> ll k <1> k <1> f <1> ll k <1> wc -l <1> l ll ll <1> cd <1> m <1> m <1> gdb <2> cd <1> ll cd <1> ll cd - cd pop cd <1> cd <1> cd <1> ll gdb <2> cd <1> find -name -print <2> | xargs <1> ll cd <1> make ll rm <2> md <1> cd <1> cp <2> ll cp <1> cp <2> ll <GENSYM:12>/scan -h <GENSYM:12>/scan -s -l -w -m -t -c -w -c <8> > & ! <1> & ll z,USER8
8015,629,w <1> spy <1> findall f <1> spy <1> w <1> talk <1> w <1> ps -0guxa | grep <1> ps -guxa | grep <1> f <1> date z,USER8
8016,630,elm ll <1> cat <1> cat <1> cat <1> traceroute <1> f <1> cat <1> ncftp <1> ncftp -u <1>,USER8
8017,631,elm elm -f <1> cd <1> m <1> m <1> cd <1> ll cd <1> ll ll <1> cd <1> m <1> cd <1> ll ll <1> m <1> m <1> ll m <1> ll <1> ll <1> m <1> cd elm elm -f <1> elm uptime cd <1> m <1> ll <1> elm <1> m <1> ll <1> m <1> cd f <1> elm,USER8
8018,632,X z,USER8
8019,633,cd <1> push cd cd <1> vi <1> newalias cal elm z,USER8
8020,634,z,USER8
8021,635,elm elm <1> f <1> elm -f <1> elm -f <1> cd <1> grep -li <2> | m f <1> f <1> cd vi <1> findall telnet <2> cat <1> f <1> z,USER8
8022,636,spy <1> ll <1> m <1> z,USER8
8023,637,cd <1> cd <1> ll cd <1> m <1> ll m <1> cd <1> ll ll <1> m <1> m <1> ls -1 <1> | wc -l ll cd <1> ll cd <1> ll m <1> ll <1> cd <1> m <1> cd <1> ll cd <1> m <1> ll cd <1> m <1> ncftp <1> m <1> m <1> m <1> z,USER8
8024,638,elm <1> mailx <1> z,USER8
8025,639,X z,USER8
8026,641,locate <1> nn cd <1> m <1> findall man <1> m <1> m <1> m <1> ll <1> m <1> m <1> findall cd stat ll <1> ll <1> man <1> <GENSYM:13>/snoop z,USER8
8027,642,elm z,USER8
8028,644,X z,USER8
8029,646,r <1> z,USER8
8030,648,xlock -mode <1> z,USER8
8031,649,z,USER8
8032,650,elm,USER8
8033,651,cd <1> m <1> date z,USER8
8034,652,cd <1> m <1> date cd elm -f <1> findall cd - m <1> ll ll <1> z,USER8
8035,653,elm z,USER8
8036,654,elm findall cd <1> m <1> ll <1> m <1>,USER8
8037,655,screen f <1> elm ll <1> m <1> fg cd <1> m <1> ll <1> cd z,USER8
8038,656,elm findall f <1> nn <GENSYM:14> <1> cd <1> m <1> z,USER8
8039,657,elm findall cd <1> ll cd <1> m <1> ll <1> cd nn nn elm cd <1> m <1> ll <1> fg elm -f <1> elm -f <1> fg m <1> z,USER8
8040,658,25 slrp,USER8
8041,659,f <1> findall m <1>,USER8
